frame,t_sec,text,ocr_conf,cls,damage,mult,bbox_x,bbox_y,bbox_w,bbox_h,mult_tokens,rgb_r,rgb_g,rgb_b,r_over_g,colour_class
45,770.0,19012/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,235.4,227.2,225.2,1.036,cream_dealt
45,770.0,00,1.0,hud,0,,0.49419,0.05685,0.01453,0.0155,,246.5,206.4,100.7,1.194,cream_dealt
45,770.0,1581/2576,1.0,health_readout,,,0.64807,0.05011,0.04542,0.02123,,227.1,231.2,229.2,0.982,neutral
45,770.0,Crucible of the Dead,0.5,other,,,0.89244,0.96111,0.09738,0.0287,,208.7,199.5,181.7,1.046,cream_dealt
45,770.0,That skill is ngiteady,0.5,other,,,0.44913,0.76204,0.10029,0.02349,,208.0,79.1,49.4,2.631,red_taken
45,770.0,699 (x1.89),0.5,crit,699,1.89,0.40116,0.69509,0.03924,0.01809,1.89,220.4,192.1,161.3,1.147,cream_dealt
45,770.0,Q Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,224.6,220.9,216.3,1.017,neutral
45,770.0,X6,0.3,other,,,0.81831,0.90181,0.03052,0.03359,,251.5,239.4,194.3,1.051,cream_dealt
45,770.0,64688 (x1.89),0.3,crit,64688,1.89,0.3968,0.65633,0.09157,0.0233,1.89,209.5,179.7,104.0,1.166,cream_dealt
45,770.0,"(1,794,190(119,7661,27:60),005)",0.3,other,,,0.40552,0.61757,0.13517,0.01809,,224.5,219.7,215.1,1.022,cream_dealt
45,770.0,19204 (x1.89),0.3,crit,19204,1.89,0.55959,0.62778,0.05959,0.01574,1.89,248.7,232.1,202.5,1.071,cream_dealt
45,770.0,13901,0.3,bare,13901,,0.26453,0.36434,0.01308,0.00517,,208.6,202.2,207.4,1.032,cream_dealt
46,772.0,"(172,682/236,810)",1.0,health_readout,,,0.21076,0.98708,0.09157,0.01292,,239.1,242.3,245.2,0.987,neutral
46,772.0,Gladiator,1.0,other,,,0.00576,0.97368,0.04516,0.01646,,212.6,210.3,192.4,1.011,neutral
46,772.0,9:50:18,1.0,other,,,0.0087,0.93779,0.048,0.01588,,212.3,206.3,186.5,1.029,cream_dealt
46,772.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.3,208.6,190.8,1.018,neutral
46,772.0,"(174,006/236,810)",1.0,health_readout,,,0.36919,0.94315,0.09012,0.0155,,236.3,235.5,238.8,1.003,neutral
46,772.0,125,1.0,hud,125,,0.71948,0.88889,0.01599,0.01292,,185.9,178.0,152.7,1.044,cream_dealt
46,772.0,01:50,1.0,other,,,0.77616,0.88889,0.02035,0.01292,,194.5,184.9,163.9,1.052,cream_dealt
46,772.0,156,1.0,hud,156,,0.82558,0.85013,0.0189,0.01809,,194.4,84.3,41.5,2.308,red_taken
46,772.0,That skill is not ready,1.0,other,,,0.44913,0.77003,0.10029,0.0155,,208.2,74.6,40.8,2.79,red_taken
46,772.0,4760 (x1.67),1.0,crit,4760,1.67,0.3968,0.71835,0.0436,0.01314,1.67,238.4,222.7,204.5,1.07,cream_dealt
46,772.0,9230 (x1.67),1.0,crit,9230,1.67,0.39821,0.69982,0.04805,0.01638,1.67,250.6,227.6,189.2,1.101,cream_dealt
46,772.0,Objectives,1.0,other,,,0.87351,0.68186,0.0553,0.01872,,233.0,172.8,93.0,1.348,cream_dealt
46,772.0,"(16,439/20,005)",1.0,health_readout,,,0.46366,0.62532,0.07703,0.01809,,244.4,239.7,239.3,1.02,neutral
46,772.0,16439/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.4,224.4,219.4,1.044,cream_dealt
46,772.0,00,1.0,hud,0,,0.49419,0.05685,0.01453,0.0155,,245.8,205.5,99.7,1.196,cream_dealt
46,772.0,1582/2576,1.0,health_readout,,,0.64826,0.05168,0.04506,0.01809,,230.2,234.9,231.6,0.98,neutral
46,772.0,"(1,848,219/2,022,317)",0.5,health_readout,,,0.36337,0.80362,0.10901,0.0155,,230.7,230.6,232.1,1.0,neutral
46,772.0,Q Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,228.1,222.0,214.9,1.028,cream_dealt
46,772.0,22305 (31.67),0.5,other,,,0.44622,0.49612,0.05669,0.01591,,240.9,241.7,218.4,0.997,neutral
46,772.0,PM,0.3,other,,,0.06541,0.93798,0.0189,0.0155,,214.6,205.7,186.2,1.043,cream_dealt
46,772.0,X6,0.3,other,,,0.81831,0.90181,0.03052,0.03359,,251.2,240.5,195.3,1.044,cream_dealt
46,772.0,10638 x1.67),0.3,crit_garbled,,1.67,0.37936,0.73127,0.05378,0.01318,1.67,228.9,240.7,219.1,0.951,neutral
46,772.0,"(632,0661",0.3,other,,,0.42006,0.63566,0.04797,0.01292,,243.5,237.8,224.8,1.024,cream_dealt
46,772.0,51885-(x1-67,0.3,other,,,0.43895,0.53747,0.06686,0.02067,,243.5,234.0,196.0,1.041,cream_dealt
46,772.0,430840,0.3,bare,430840,,0.45785,0.51938,0.03052,0.01809,,232.2,212.3,206.8,1.094,cream_dealt
46,772.0,32831,0.3,bare,32831,,0.45785,0.4832,0.0218,0.0155,,200.1,151.6,142.1,1.32,cream_dealt
47,774.0,Gladiator,1.0,other,,,0.00575,0.97358,0.04518,0.01667,,212.6,211.1,192.2,1.007,neutral
47,774.0,9:50:20,1.0,other,,,0.00872,0.93798,0.04797,0.0155,,212.6,207.1,186.5,1.027,cream_dealt
47,774.0,"(148,834/236,810)",1.0,health_readout,,,0.32413,0.78811,0.09302,0.01292,,241.2,240.4,245.5,1.003,neutral
47,774.0,20000/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,237.2,226.1,223.1,1.049,cream_dealt
47,774.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,209.5,209.2,189.4,1.002,neutral
47,774.0,125,1.0,hud,125,,0.72093,0.88889,0.01308,0.01292,,188.8,180.1,154.9,1.048,cream_dealt
47,774.0,01:56,1.0,other,,,0.77616,0.88889,0.0218,0.01292,,188.8,182.0,161.4,1.037,cream_dealt
47,774.0,156,1.0,hud,156,,0.82558,0.85013,0.0189,0.01809,,194.4,84.3,41.5,2.308,red_taken
47,774.0,"(124,576/236,810)",1.0,health_readout,,,0.49564,0.73643,0.09012,0.01292,,241.4,239.6,243.5,1.008,neutral
47,774.0,Objectives,1.0,other,,,0.87347,0.68141,0.05538,0.01961,,228.1,172.6,97.6,1.321,cream_dealt
47,774.0,"(20,000/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07994,0.01292,,238.0,241.3,242.0,0.986,neutral
47,774.0,21756,1.0,bare,21756,,0.51163,0.47028,0.02326,0.0155,,242.4,194.8,158.6,1.244,cream_dealt
47,774.0,20901,1.0,bare,20901,,0.54797,0.49612,0.0189,0.01034,,225.0,200.1,205.9,1.125,cream_dealt
47,774.0,34053,1.0,bare,34053,,0.54651,0.43928,0.02907,0.01809,,220.6,193.0,183.1,1.143,cream_dealt
47,774.0,28655,1.0,bare,28655,,0.53634,0.42377,0.02616,0.01809,,212.1,185.2,174.5,1.145,cream_dealt
47,774.0,100,1.0,hud,100,,0.49419,0.05685,0.01453,0.01292,,247.0,206.9,103.0,1.194,cream_dealt
47,774.0,1594/2576,1.0,health_readout,,,0.64817,0.05102,0.04522,0.01941,,229.7,235.5,232.1,0.976,neutral
47,774.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,217.1,219.1,219.1,0.991,neutral
47,774.0,PM,0.3,other,,,0.06395,0.93798,0.02035,0.0155,,217.5,206.5,181.4,1.053,cream_dealt
47,774.0,X6,0.3,other,,,0.81831,0.90181,0.03052,0.03359,,251.4,240.5,194.7,1.045,cream_dealt
47,774.0,"1.592. 184/2,022,317)",0.3,other,,,0.48401,0.57364,0.12355,0.03101,,191.0,209.9,224.7,0.91,neutral
47,774.0,418,0.3,bare,418,,0.55669,0.5323,0.01453,0.01292,,175.3,149.7,210.0,1.171,cream_dealt
47,774.0,20706,0.3,bare,20706,,0.5407,0.48579,0.0218,0.01034,,217.8,201.0,203.8,1.084,cream_dealt
48,776.0,Gladiator,1.0,other,,,0.00576,0.9736,0.04518,0.01662,,216.2,210.8,193.2,1.026,cream_dealt
48,776.0,9:50:22,1.0,other,,,0.00869,0.93769,0.04804,0.01868,,213.3,205.0,192.1,1.04,cream_dealt
48,776.0,"(20,451/236,810)",1.0,health_readout,,,0.47238,0.74677,0.0843,0.01292,,234.9,237.4,241.0,0.99,neutral
48,776.0,"(20,005020,005)",1.0,other,,,0.46076,0.61499,0.07849,0.0155,,243.0,242.3,238.4,1.003,neutral
48,776.0,38593,1.0,bare,38593,,0.48547,0.57106,0.02762,0.0155,,252.0,250.8,233.2,1.005,neutral
48,776.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.4,226.9,226.3,1.033,cream_dealt
48,776.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,246.8,204.9,98.8,1.204,cream_dealt
48,776.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,213.3,209.1,184.4,1.02,neutral
48,776.0,125,1.0,hud,125,,0.71948,0.88889,0.01453,0.01292,,188.7,177.8,152.7,1.061,cream_dealt
48,776.0,01:54,1.0,other,,,0.77616,0.88889,0.0218,0.01292,,189.5,183.0,160.7,1.036,cream_dealt
48,776.0,156,1.0,hud,156,,0.82558,0.85013,0.0189,0.01809,,194.5,84.7,43.2,2.297,red_taken
48,776.0,Objectives,1.0,other,,,0.87347,0.68143,0.05538,0.01958,,230.7,170.2,94.6,1.356,cream_dealt
48,776.0,"(753,213/2,022,317)",1.0,health_readout,,,0.57558,0.54522,0.10174,0.0155,,235.1,221.9,221.6,1.059,cream_dealt
48,776.0,102520,1.0,bare,102520,,0.56674,0.47467,0.04094,0.02224,,238.3,220.8,196.6,1.079,cream_dealt
48,776.0,1584/2576,1.0,health_readout,,,0.64821,0.05133,0.04515,0.01879,,228.6,236.0,234.1,0.968,neutral
48,776.0,Q Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,220.8,223.3,222.5,0.989,neutral
48,776.0,PM,0.3,other,,,0.06395,0.93798,0.02035,0.0155,,223.1,206.2,194.5,1.082,cream_dealt
48,776.0,93762,0.3,bare,93762,,0.51308,0.57106,0.03198,0.02326,,253.8,254.5,254.6,0.997,neutral
48,776.0,X6,0.3,other,,,0.81831,0.90181,0.03052,0.03359,,251.3,239.6,195.4,1.049,cream_dealt
48,776.0,503826.829,0.3,other,,,0.58721,0.4522,0.07267,0.04651,,246.0,229.8,207.9,1.071,cream_dealt
48,776.0,"1432g42đ,67)",0.3,other,,,0.59723,0.41215,0.057,0.02582,,245.9,210.1,200.4,1.17,cream_dealt
49,778.0,Gladiator,1.0,other,,,0.00581,0.97416,0.04506,0.0155,,217.3,211.3,193.1,1.028,cream_dealt
49,778.0,"Janaxia,",1.0,other,,,0.42997,0.9641,0.05423,0.0192,,168.2,151.7,171.5,1.109,cream_dealt
49,778.0,the Betrayer,1.0,other,,,0.48837,0.96382,0.08285,0.02067,,166.1,149.3,170.1,1.113,cream_dealt
49,778.0,125,1.0,hud,125,,0.71948,0.88889,0.01744,0.01292,,185.2,174.7,150.0,1.06,cream_dealt
49,778.0,01:53,1.0,other,,,0.77616,0.88889,0.02035,0.01292,,189.4,183.3,162.2,1.033,cream_dealt
49,778.0,156,1.0,hud,156,,0.82558,0.85013,0.0189,0.01809,,194.5,84.7,43.2,2.297,red_taken
49,778.0,"(163,717/2,022,317)",1.0,health_readout,,,0.4593,0.68734,0.10029,0.01292,,231.1,231.8,234.9,0.997,neutral
49,778.0,Objectives,1.0,other,,,0.87352,0.68188,0.05529,0.01868,,228.4,171.4,97.3,1.332,cream_dealt
49,778.0,25862 (x1.77),1.0,crit,25862,1.77,0.47962,0.55791,0.06401,0.02372,1.77,239.0,184.2,147.5,1.297,cream_dealt
49,778.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,235.8,227.8,225.6,1.035,cream_dealt
49,778.0,00,1.0,hud,0,,0.49564,0.05685,0.01308,0.01292,,248.6,208.2,105.1,1.194,cream_dealt
49,778.0,1544/2576,1.0,health_readout,,,0.64805,0.04992,0.04546,0.02161,,220.2,231.6,228.2,0.951,neutral
49,778.0,9:50:24,0.5,other,,,0.0087,0.93519,0.04802,0.01851,,212.6,206.6,190.9,1.029,cream_dealt
49,778.0,P,0.5,other,,,0.06395,0.93798,0.01017,0.0155,,220.7,200.8,192.5,1.099,cream_dealt
49,778.0,Gruetble of the Dead,0.5,other,,,0.89244,0.96899,0.09738,0.02082,,215.0,207.5,183.7,1.036,cream_dealt
49,778.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,219.1,221.7,222.4,0.988,neutral
49,778.0,M,0.3,other,,,0.07122,0.9354,0.01308,0.01809,,224.4,205.8,186.3,1.09,cream_dealt
49,778.0,→sđẢuDÀЄ,0.3,other,,,0.44913,0.9354,0.11483,0.02842,,171.6,154.4,135.2,1.111,cream_dealt
49,778.0,Битап,0.3,other,,,0.48393,0.90128,0.03213,0.01656,,228.7,228.9,230.2,0.999,neutral
49,778.0,X6,0.3,other,,,0.81831,0.90181,0.03052,0.03359,,251.3,239.6,195.4,1.049,cream_dealt
49,778.0,(20.363/20063),0.3,other,,,0.4593,0.61499,0.0814,0.02584,,228.1,233.5,226.8,0.977,neutral
49,778.0,39283,0.3,bare,39283,,0.49564,0.5814,0.02326,0.02326,,197.1,183.3,214.5,1.075,cream_dealt
50,780.0,Gladiator,1.0,other,,,0.00581,0.97158,0.04506,0.01809,,216.3,212.2,187.2,1.019,neutral
50,780.0,9:50:26,1.0,other,,,0.0087,0.93524,0.04801,0.021,,215.6,206.2,180.2,1.046,cream_dealt
50,780.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.5,208.7,192.5,1.018,neutral
50,780.0,125,1.0,hud,125,,0.71802,0.88889,0.02326,0.0155,,189.1,174.6,149.2,1.083,cream_dealt
50,780.0,01:39,1.0,other,,,0.77616,0.88889,0.02035,0.01292,,189.2,184.0,167.3,1.029,cream_dealt
50,780.0,157,1.0,hud,157,,0.82558,0.85013,0.0189,0.01809,,190.2,84.4,45.2,2.252,red_taken
50,780.0,Objectives,1.0,other,,,0.87353,0.68202,0.05526,0.0184,,235.7,173.6,98.1,1.358,cream_dealt
50,780.0,"(20,005/20,005)",1.0,health_readout,,,0.46076,0.61499,0.07849,0.0155,,236.2,240.9,239.4,0.981,neutral
50,780.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.4,228.2,225.1,1.027,cream_dealt
50,780.0,1507/2576,1.0,health_readout,,,0.64807,0.05011,0.04542,0.02123,,216.4,234.8,232.6,0.921,neutral
50,780.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,224.1,222.2,219.3,1.009,neutral
50,780.0,100,0.5,hud,100,,0.49419,0.05685,0.01453,0.01292,,246.5,207.1,105.5,1.19,cream_dealt
50,780.0,PM,0.3,other,,,0.06395,0.93798,0.02035,0.0155,,220.4,206.6,191.3,1.067,cream_dealt
50,780.0,X7,0.3,other,,,0.81831,0.89922,0.02907,0.03876,,250.6,244.6,207.7,1.024,cream_dealt
51,782.0,Gladiator,1.0,other,,,0.00576,0.97361,0.04517,0.01661,,221.2,209.8,192.5,1.054,cream_dealt
51,782.0,9:50:28,1.0,other,,,0.01015,0.93775,0.04656,0.01597,,221.5,206.8,189.3,1.071,cream_dealt
51,782.0,PM,1.0,other,,,0.05669,0.93798,0.02762,0.0155,,217.5,205.1,186.4,1.06,cream_dealt
51,782.0,Diremane Brute,1.0,other,,,0.44913,0.96641,0.10174,0.01809,,229.8,216.8,117.4,1.06,cream_dealt
51,782.0,Beast,1.0,other,,,0.48547,0.90181,0.02907,0.0155,,223.7,226.5,228.3,0.988,neutral
51,782.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.3,208.6,193.7,1.018,neutral
51,782.0,125,1.0,hud,125,,0.71657,0.88889,0.02471,0.0155,,186.3,171.8,146.9,1.084,cream_dealt
51,782.0,01:37,1.0,other,,,0.77616,0.88889,0.02035,0.01292,,186.8,181.5,167.1,1.029,cream_dealt
51,782.0,157,1.0,hud,157,,0.82558,0.85013,0.0189,0.01809,,192.7,83.5,40.0,2.308,red_taken
51,782.0,"(54,958/233,250)",1.0,health_readout,,,0.3939,0.72351,0.0843,0.0155,,232.0,234.5,232.8,0.989,neutral
51,782.0,"(411,559/504,193)",1.0,health_readout,,,0.52616,0.72093,0.09012,0.01809,,222.4,220.3,220.0,1.01,neutral
51,782.0,Objectives,1.0,other,,,0.8735,0.68175,0.05532,0.01894,,228.6,172.6,102.6,1.324,cream_dealt
51,782.0,O Eliminate all Enemies,1.0,other,,,0.87936,0.66111,0.08576,0.01589,,217.7,222.4,224.0,0.979,neutral
51,782.0,24644,1.0,bare,24644,,0.42442,0.61499,0.02471,0.01292,,200.8,205.9,185.2,0.975,neutral
51,782.0,"(419,839/419,839)",1.0,health_readout,,,0.61192,0.61757,0.09157,0.0155,,226.3,227.5,228.8,0.995,neutral
51,782.0,"(411,440/411,440)",1.0,health_readout,,,0.4782,0.45478,0.09157,0.0155,,235.5,229.7,228.6,1.025,cream_dealt
51,782.0,"(238,068/238,068)",1.0,health_readout,,,0.46221,0.30749,0.09012,0.0155,,239.3,237.9,239.4,1.006,neutral
51,782.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,236.1,227.7,225.7,1.037,cream_dealt
51,782.0,1554/2576,1.0,health_readout,,,0.64819,0.05112,0.0452,0.01921,,228.1,236.4,235.0,0.965,neutral
51,782.0,20.005/20.005,0.5,other,,,0.46802,0.62016,0.06831,0.01809,,239.0,239.8,244.5,0.996,neutral
51,782.0,284/238.068,0.5,other,,,0.51163,0.63049,0.05669,0.01034,,239.3,237.8,243.0,1.006,neutral
51,782.0,47787 (x1.89),0.5,crit,47787,1.89,0.49419,0.52196,0.06541,0.0155,1.89,188.6,218.5,187.4,0.863,neutral
51,782.0,100,0.5,hud,100,,0.49419,0.05685,0.01453,0.01292,,246.5,207.1,105.5,1.19,cream_dealt
51,782.0,103.,0.3,other,,,0.48837,0.94832,0.0218,0.01292,,219.4,202.5,107.5,1.083,cream_dealt
51,782.0,X7,0.3,other,,,0.81831,0.89922,0.02907,0.03876,,249.9,244.6,207.9,1.021,cream_dealt
51,782.0,"533530 53-78898-(0 4371, 230723,2309",0.3,other,,,0.43023,0.55556,0.19331,0.0491,,196.0,195.9,159.0,1.001,neutral
52,784.0,"(447,590/447,590)",1.0,health_readout,,,0.29506,0.9845,0.09157,0.0155,,233.3,232.9,233.8,1.002,neutral
52,784.0,Gladiator,1.0,other,,,0.00574,0.97347,0.0452,0.01689,,213.1,212.0,195.7,1.005,neutral
52,784.0,9:50:30 PM,1.0,other,,,0.01017,0.93796,0.07413,0.01574,,210.8,205.8,189.0,1.024,cream_dealt
52,784.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,214.0,208.3,191.0,1.027,cream_dealt
52,784.0,"(457,975/457,975)",1.0,health_readout,,,0.22093,0.94057,0.09012,0.0155,,233.2,229.1,231.6,1.018,neutral
52,784.0,125,1.0,hud,125,,0.71802,0.88889,0.0189,0.01292,,182.6,172.7,149.1,1.057,cream_dealt
52,784.0,01:35,1.0,other,,,0.77616,0.88889,0.0218,0.0155,,186.4,180.6,156.7,1.032,cream_dealt
52,784.0,157,1.0,hud,157,,0.82558,0.85013,0.0189,0.01809,,189.2,83.7,41.7,2.261,red_taken
52,784.0,"(77,030/504,193)",1.0,health_readout,,,0.57267,0.76744,0.0843,0.01809,,224.9,223.7,224.0,1.005,neutral
52,784.0,Objectives,1.0,other,,,0.87353,0.68197,0.05527,0.0185,,227.9,171.8,97.2,1.327,cream_dealt
52,784.0,"(398,226/398,226)",1.0,health_readout,,,0.01599,0.62532,0.09012,0.0155,,228.5,234.0,241.3,0.976,neutral
52,784.0,"(19,938/20,0034338 (x1.67)",1.0,crit_garbled,,1.67,0.46076,0.60982,0.13663,0.02351,1.67,228.1,227.8,211.3,1.001,neutral
52,784.0,"(419,839/419,839)",1.0,health_readout,,,0.66279,0.60207,0.09012,0.0155,,239.1,237.8,238.9,1.005,neutral
52,784.0,"837/414,837)",1.0,health_readout,,,0.0,0.53747,0.06395,0.01809,,226.3,226.6,231.4,0.998,neutral
52,784.0,"(245.142/411,440)",1.0,other,,,0.52758,0.49838,0.09018,0.02908,,196.3,197.5,203.8,0.994,neutral
52,784.0,2307,1.0,bare,2307,,0.57122,0.40052,0.01599,0.01292,,188.0,185.3,190.0,1.014,neutral
52,784.0,19938/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,237.1,227.0,224.9,1.044,cream_dealt
52,784.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,243.5,203.2,97.9,1.198,cream_dealt
52,784.0,1594/2576,1.0,health_readout,,,0.64823,0.05144,0.04512,0.01856,,227.1,237.7,234.5,0.955,neutral
52,784.0,Q Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,215.5,221.1,222.3,0.974,neutral
52,784.0,43),0.5,other,,,0.00145,0.65375,0.01744,0.01292,,218.4,230.5,240.4,0.948,neutral
52,784.0,10526572,0.5,bare,10526572,,0.54651,0.40827,0.04942,0.03101,,190.1,190.8,205.5,0.996,neutral
52,784.0,X7,0.3,other,,,0.81686,0.89664,0.03052,0.04134,,251.7,241.3,199.3,1.043,cream_dealt
52,784.0,821 422(12891.79),0.3,other,,,0.42442,0.40556,0.11047,0.0208,,251.1,229.5,155.8,1.094,cream_dealt
52,784.0,14696x1.77,0.3,crit_garbled,,1.77,0.44041,0.39535,0.06395,0.01292,1.77,251.6,224.7,127.0,1.12,cream_dealt
52,784.0,90NS 6x1.394,0.3,crit_garbled,,1.39,0.4564,0.34352,0.04942,0.01574,1.39,253.0,241.2,136.7,1.049,cream_dealt
53,786.0,Gladiator,1.0,other,,,0.00581,0.97158,0.04506,0.01809,,215.5,212.7,183.3,1.013,neutral
53,786.0,9:50:32 PM,1.0,other,,,0.00872,0.93519,0.07558,0.0213,,214.9,203.6,181.5,1.055,cream_dealt
53,786.0,"(298,931/406,243)",1.0,health_readout,,,0.1061,0.21447,0.09157,0.01292,,231.4,234.9,236.7,0.985,neutral
53,786.0,"(386,281/398,226)",1.0,health_readout,,,0.06977,0.12403,0.09157,0.0155,,232.1,232.4,229.3,0.998,neutral
53,786.0,"065/547,007)",1.0,health_readout,,,0.0,0.08269,0.06395,0.0155,,228.7,231.4,232.1,0.988,neutral
53,786.0,(226.525/226.525),1.0,other,,,0.02762,0.0646,0.09012,0.01292,,232.2,231.1,229.9,1.005,neutral
53,786.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,211.7,207.8,191.7,1.019,neutral
53,786.0,125,1.0,hud,125,,0.71657,0.88889,0.02471,0.01809,,190.2,173.6,149.4,1.095,cream_dealt
53,786.0,01:33,1.0,other,,,0.77471,0.88889,0.02326,0.0155,,184.3,179.1,157.4,1.029,cream_dealt
53,786.0,157,1.0,hud,157,,0.82558,0.85013,0.01744,0.01809,,189.6,84.0,41.7,2.256,red_taken
53,786.0,"(234,022/304,994)",1.0,health_readout,,,0.29651,0.70801,0.09157,0.0155,,236.7,230.6,230.9,1.027,cream_dealt
53,786.0,Objectives,1.0,other,,,0.87353,0.68203,0.05526,0.01838,,229.2,172.0,93.5,1.332,cream_dealt
53,786.0,"(440,778/447,590)",1.0,health_readout,,,0.33576,0.60724,0.09157,0.01292,,237.0,235.6,236.4,1.006,neutral
53,786.0,"(438,032/457,975)",1.0,health_readout,,,0.57413,0.65891,0.09012,0.0155,,239.6,230.6,229.4,1.039,cream_dealt
53,786.0,"(162,638/447,590)-",1.0,other,,,0.51308,0.63049,0.09593,0.01809,,223.9,220.4,226.1,1.016,neutral
53,786.0,35308,1.0,bare,35308,,0.42587,0.45736,0.02762,0.0155,,218.5,190.6,196.3,1.146,cream_dealt
53,786.0,"(190,446/304,994)",1.0,health_readout,,,0.41715,0.36693,0.09012,0.0155,,239.1,234.6,237.5,1.019,neutral
53,786.0,9092 (x1.87),1.0,crit,9092,1.87,0.44186,0.31266,0.05814,0.0155,1.87,248.2,231.4,201.8,1.073,cream_dealt
53,786.0,"(305,902)419,839)",1.0,other,,,0.63081,0.24289,0.09012,0.01809,,242.2,221.2,234.0,1.095,cream_dealt
53,786.0,19895/20005,1.0,health_readout,,,0.30233,0.05426,0.05233,0.0155,,236.7,225.3,223.6,1.051,cream_dealt
53,786.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,243.5,203.2,97.9,1.198,cream_dealt
53,786.0,1609/2576,1.0,health_readout,,,0.64822,0.05137,0.04513,0.0187,,231.9,237.7,235.7,0.976,neutral
53,786.0,Q Eliminate all Enemies,0.5,other,,,0.88081,0.66111,0.08285,0.01589,,224.3,223.2,217.9,1.005,neutral
53,786.0,"(19,895/20,005)-",0.5,other,,,0.46076,0.60207,0.08285,0.02067,,219.4,216.6,226.7,1.013,neutral
53,786.0,"(0.404/504,193)",0.5,other,,,0.60174,0.5478,0.0814,0.02067,,243.8,237.1,218.2,1.028,cream_dealt
53,786.0,"(1,838,269(2,069,299)",0.5,other,,,0.39244,0.52713,0.11047,0.0155,,238.3,233.5,238.2,1.021,cream_dealt
53,786.0,3214014069 (x1.6739535 (x1.79),0.5,crit_garbled,,1.67,0.42297,0.43148,0.14826,0.03148,1.67;1.79,220.7,205.8,190.1,1.073,cream_dealt
53,786.0,19363 CP.67),0.5,other,,,0.54063,0.20105,0.06844,0.02942,,227.7,212.5,193.4,1.071,cream_dealt
53,786.0,X7,0.3,other,,,0.81686,0.89664,0.03052,0.04134,,251.7,241.3,199.3,1.043,cream_dealt
53,786.0,"(451,619/457 275)",0.3,other,,,0.28779,0.58889,0.09157,0.01852,,210.9,217.0,214.9,0.972,neutral
53,786.0,"(451.6191457,973)",0.3,other,,,0.25581,0.50129,0.09448,0.03359,,181.8,203.3,217.5,0.895,neutral
53,786.0,34743 x1.7,0.3,other,,,0.37936,0.49074,0.0625,0.0213,,228.4,209.8,200.6,1.089,cream_dealt
53,786.0,121389,0.3,bare,121389,,0.49419,0.47028,0.02762,0.02067,,203.7,191.2,209.4,1.065,cream_dealt
53,786.0,"(422 0980588,005)",0.3,other,,,0.53192,0.29403,0.09459,0.0321,,244.8,192.6,202.4,1.271,cream_dealt
53,786.0,BE,0.3,other,,,0.54651,0.06718,0.02471,0.02326,,197.8,136.3,153.9,1.452,cream_dealt
53,786.0,DER*,0.3,other,,,0.57558,0.06977,0.03779,0.02584,,182.2,155.3,159.0,1.173,cream_dealt
54,788.0,Gladiator,1.0,other,,,0.0058,0.97406,0.04508,0.0157,,222.0,210.3,193.1,1.056,cream_dealt
54,788.0,9:50:34 PM,1.0,other,,,0.00872,0.93796,0.07558,0.01852,,221.9,202.5,182.7,1.095,cream_dealt
54,788.0,Chtbonian Bloodkeeper,1.0,other,,,0.4243,0.9608,0.14992,0.02646,,233.6,211.2,113.7,1.106,cream_dealt
54,788.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.0,208.7,191.8,1.016,neutral
54,788.0,"(383,729/398,226)",1.0,health_readout,,,0.22384,0.55814,0.09012,0.0155,,229.7,231.2,233.6,0.994,neutral
54,788.0,"(304,994/304,994)",1.0,health_readout,,,0.30959,0.90181,0.09302,0.01292,,240.9,240.5,241.9,1.002,neutral
