t_s,hp_cur,hp_max,hp_frac
765.0167,19901,20005,0.994801
765.0333,19901,20005,0.994801
765.0500,19865,20005,0.993002
765.0667,19810,20005,0.990252
765.0833,19774,20005,0.988453
765.1000,19774,20005,0.988453
765.1167,19761,20005,0.987803
765.1333,19965,20005,0.998000
765.1500,19910,20005,0.995251
765.1667,19910,20005,0.995251
765.1833,19901,20005,0.994801
765.2000,19888,20005,0.994151
765.2167,19891,20005,0.994301
765.2333,19854,20005,0.992452
765.2500,19854,20005,0.992452
765.2667,19799,20005,0.989703
765.2833,19789,20005,0.989203
765.3000,19776,20005,0.988553
765.3167,19776,20005,0.988553
765.3333,19739,20005,0.986703
765.3500,19684,20005,0.983954
765.3667,19674,20005,0.983454
765.3833,19677,20005,0.983604
765.4000,19677,20005,0.983604
765.4167,19664,20005,0.982954
765.4333,19627,20005,0.981105
765.4500,19571,20005,0.978305
765.4667,19571,20005,0.978305
765.4833,19561,20005,0.977806
765.5000,19548,20005,0.977156
765.5167,19551,20005,0.977306
765.5333,19514,20005,0.975456
765.5500,19514,20005,0.975456
765.5667,19459,20005,0.972707
765.5833,19993,20005,0.999400
765.6000,19980,20005,0.998750
765.6167,19980,20005,0.998750
765.6333,19982,20005,0.998850
765.6500,19945,20005,0.997001
765.6667,19947,20005,0.997101
765.6833,19947,20005,0.997101
765.7000,19937,20005,0.996601
765.7167,19924,20005,0.995951
765.7333,19887,20005,0.994101
765.7500,19887,20005,0.994101
765.7667,19947,20005,0.997101
765.7833,19937,20005,0.996601
765.8000,19924,20005,0.995951
765.8167,19924,20005,0.995951
765.8333,19927,20005,0.996101
765.8500,19965,20005,0.998000
765.8667,19965,20005,0.998000
765.8833,19910,20005,0.995251
765.9000,20005,20005,1.000000
765.9167,20005,20005,1.000000
765.9333,19989,20005,0.999200
765.9500,20005,20005,1.000000
765.9667,20005,20005,1.000000
765.9833,19965,20005,0.998000
766.0000,19956,20005,0.997551
766.0167,19956,20005,0.997551
766.0333,19917,20005,0.995601
766.0500,20005,20005,1.000000
766.0667,20005,20005,1.000000
766.0833,19965,20005,0.998000
766.1000,19956,20005,0.997551
766.1167,19956,20005,0.997551
766.1333,19933,20005,0.996401
766.1500,19933,20005,0.996401
766.1667,20005,20005,1.000000
766.1833,20005,20005,1.000000
766.2000,20005,20005,1.000000
766.2167,19993,20005,0.999400
766.2333,19993,20005,0.999400
766.2500,19970,20005,0.998250
766.2667,20005,20005,1.000000
766.2833,20005,20005,1.000000
766.3000,19965,20005,0.998000
766.3167,19956,20005,0.997551
766.3333,19956,20005,0.997551
766.3500,19933,20005,0.996401
766.3667,20005,20005,1.000000
766.3833,19965,20005,0.998000
766.4000,19965,20005,0.998000
766.4167,19956,20005,0.997551
766.4333,19933,20005,0.996401
766.4500,19933,20005,0.996401
766.4667,20005,20005,1.000000
766.4833,19965,20005,0.998000
766.5000,19956,20005,0.997551
766.5167,19956,20005,0.997551
766.5333,19933,20005,0.996401
766.5500,19933,20005,0.996401
766.5667,20005,20005,1.000000
766.5833,19965,20005,0.998000
766.6000,19956,20005,0.997551
766.6167,19956,20005,0.997551
766.6333,19933,20005,0.996401
766.6500,20005,20005,1.000000
766.6667,19965,20005,0.998000
766.6833,19965,20005,0.998000
766.7000,19968,20005,0.998150
766.7167,19933,20005,0.996401
766.7333,19933,20005,0.996401
766.7500,20005,20005,1.000000
766.7667,19965,20005,0.998000
766.7833,19965,20005,0.998000
766.8000,19968,20005,0.998150
766.8167,19968,20005,0.998150
766.8333,19959,20005,0.997701
766.8500,19979,20005,0.998700
766.8667,19979,20005,0.998700
766.8833,,,
766.9000,19945,20005,0.997001
766.9167,19945,20005,0.997001
766.9333,19936,20005,0.996551
766.9500,19536,20005,0.976556
766.9667,19539,20005,0.976706
766.9833,19539,20005,0.976706
767.0000,19503,20005,0.974906
767.0167,19493,20005,0.974406
767.0333,19493,20005,0.974406
767.0500,19979,20005,0.998700
767.0667,19982,20005,0.998850
767.0833,19982,20005,0.998850
767.1000,20005,20005,1.000000
767.1167,20005,20005,1.000000
767.1333,20005,20005,1.000000
767.1500,20005,20005,1.000000
767.1667,20005,20005,1.000000
767.1833,20005,20005,1.000000
767.2000,20005,20005,1.000000
767.2167,20005,20005,1.000000
767.2333,20005,20005,1.000000
767.2500,20005,20005,1.000000
767.2667,20005,20005,1.000000
767.2833,20005,20005,1.000000
767.3000,19968,20005,0.998150
767.3167,19971,20005,0.998300
767.3333,19971,20005,0.998300
767.3500,20005,20005,1.000000
767.3667,20005,20005,1.000000
767.3833,19968,20005,0.998150
767.4000,19968,20005,0.998150
767.4167,19971,20005,0.998300
767.4333,20005,20005,1.000000
767.4500,20005,20005,1.000000
767.4667,20005,20005,1.000000
767.4833,20005,20005,1.000000
767.5000,20005,20005,1.000000
767.5167,20005,20005,1.000000
767.5333,20005,20005,1.000000
767.5500,20005,20005,1.000000
767.5667,20005,20005,1.000000
767.5833,20005,20005,1.000000
767.6000,20005,20005,1.000000
767.6167,20005,20005,1.000000
767.6333,20005,20005,1.000000
767.6500,20005,20005,1.000000
767.6667,20005,20005,1.000000
767.6833,20005,20005,1.000000
767.7000,20005,20005,1.000000
767.7167,20005,20005,1.000000
767.7333,20005,20005,1.000000
767.7500,20005,20005,1.000000
767.7667,20005,20005,1.000000
767.7833,20005,20005,1.000000
767.8000,20005,20005,1.000000
767.8167,20005,20005,1.000000
767.8333,20005,20005,1.000000
767.8500,20005,20005,1.000000
767.8667,20005,20005,1.000000
767.8833,20005,20005,1.000000
767.9000,20005,20005,1.000000
767.9167,19469,20005,0.973207
767.9333,19459,20005,0.972707
767.9500,19459,20005,0.972707
767.9667,19979,20005,0.998700
767.9833,19982,20005,0.998850
768.0000,19982,20005,0.998850
768.0167,19985,20005,0.999000
768.0333,18612,20005,0.930367
768.0500,18612,20005,0.930367
768.0667,20005,20005,1.000000
768.0833,20005,20005,1.000000
768.1000,20005,20005,1.000000
768.1167,20005,20005,1.000000
768.1333,19993,20005,0.999400
768.1500,19993,20005,0.999400
768.1667,20005,20005,1.000000
768.1833,20005,20005,1.000000
768.2000,20005,20005,1.000000
768.2167,20005,20005,1.000000
768.2333,20005,20005,1.000000
768.2500,20005,20005,1.000000
768.2667,19993,20005,0.999400
768.2833,20005,20005,1.000000
768.3000,20005,20005,1.000000
768.3167,20005,20005,1.000000
768.3333,20005,20005,1.000000
768.3500,20005,20005,1.000000
768.3667,19993,20005,0.999400
768.3833,19996,20005,0.999550
768.4000,19996,20005,0.999550
768.4167,20005,20005,1.000000
768.4333,20005,20005,1.000000
768.4500,19993,20005,0.999400
768.4667,19993,20005,0.999400
768.4833,19996,20005,0.999550
768.5000,19999,20005,0.999700
768.5167,19999,20005,0.999700
768.5333,20005,20005,1.000000
768.5500,20005,20005,1.000000
768.5667,19993,20005,0.999400
768.5833,19996,20005,0.999550
768.6000,19996,20005,0.999550
768.6167,19999,20005,0.999700
768.6333,20002,20005,0.999850
768.6500,19993,20005,0.999400
768.6667,19993,20005,0.999400
768.6833,19996,20005,0.999550
768.7000,19999,20005,0.999700
768.7167,19531,20005,0.976306
768.7333,19531,20005,0.976306
768.7500,19522,20005,0.975856
768.7667,20005,20005,1.000000
768.7833,20005,20005,1.000000
768.8000,20005,20005,1.000000
768.8167,20005,20005,1.000000
768.8333,20005,20005,1.000000
768.8500,20005,20005,1.000000
768.8667,19993,20005,0.999400
768.8833,20005,20005,1.000000
768.9000,20005,20005,1.000000
768.9167,20005,20005,1.000000
768.9333,20005,20005,1.000000
768.9500,19993,20005,0.999400
768.9667,19993,20005,0.999400
768.9833,19995,20005,0.999500
769.0000,20005,20005,1.000000
769.0167,20005,20005,1.000000
769.0333,20005,20005,1.000000
769.0500,20005,20005,1.000000
769.0667,19993,20005,0.999400
769.0833,19993,20005,0.999400
769.1000,19995,20005,0.999500
769.1167,20005,20005,1.000000
769.1333,20005,20005,1.000000
769.1500,20005,20005,1.000000
769.1667,19993,20005,0.999400
769.1833,19995,20005,0.999500
769.2000,19995,20005,0.999500
769.2167,20005,20005,1.000000
769.2333,20005,20005,1.000000
769.2500,19993,20005,0.999400
769.2667,19995,20005,0.999500
769.2833,19995,20005,0.999500
769.3000,19998,20005,0.999650
769.3167,20001,20005,0.999800
769.3333,20001,20005,0.999800
769.3500,20004,20005,0.999950
769.3667,19993,20005,0.999400
769.3833,19995,20005,0.999500
769.4000,19998,20005,0.999650
769.4167,19998,20005,0.999650
769.4333,20001,20005,0.999800
769.4500,19992,20005,0.999350
769.4667,19994,20005,0.999450
769.4833,19997,20005,0.999600
769.5000,19997,20005,0.999600
769.5167,20000,20005,0.999750
769.5333,20003,20005,0.999900
769.5500,19993,20005,0.999400
769.5667,19995,20005,0.999500
769.5833,19995,20005,0.999500
769.6000,19998,20005,0.999650
769.6167,20001,20005,0.999800
769.6333,20003,20005,0.999900
769.6500,20003,20005,0.999900
769.6667,19993,20005,0.999400
769.6833,20005,20005,1.000000
769.7000,20005,20005,1.000000
769.7167,19393,20005,0.969408
769.7333,19393,20005,0.969408
769.7500,19396,20005,0.969558
769.7667,19993,20005,0.999400
769.7833,19986,20005,0.999050
769.8000,19986,20005,0.999050
769.8167,19989,20005,0.999200
769.8333,19991,20005,0.999300
769.8500,19994,20005,0.999450
769.8667,20005,20005,1.000000
769.8833,20005,20005,1.000000
769.9000,19996,20005,0.999550
769.9167,19781,20005,0.988803
769.9333,19783,20005,0.988903
769.9500,19783,20005,0.988903
769.9667,19786,20005,0.989053
769.9833,20005,20005,1.000000
770.0000,19989,20005,0.999200
770.0167,19992,20005,0.999350
770.0333,19992,20005,0.999350
770.0500,19994,20005,0.999450
770.0667,19997,20005,0.999600
770.0833,20005,20005,1.000000
770.1000,19989,20005,0.999200
770.1167,19989,20005,0.999200
770.1333,19992,20005,0.999350
770.1500,19994,20005,0.999450
770.1667,19997,20005,0.999600
770.1833,19997,20005,0.999600
770.2000,20005,20005,1.000000
770.2167,19989,20005,0.999200
770.2333,19992,20005,0.999350
770.2500,19992,20005,0.999350
770.2667,19994,20005,0.999450
770.2833,19997,20005,0.999600
770.3000,19989,20005,0.999200
770.3167,19989,20005,0.999200
770.3333,19992,20005,0.999350
770.3500,19994,20005,0.999450
770.3667,19997,20005,0.999600
770.3833,19997,20005,0.999600
770.4000,20000,20005,0.999750
770.4167,19987,20005,0.999100
770.4333,19990,20005,0.999250
770.4500,19992,20005,0.999350
770.4667,19992,20005,0.999350
770.4833,19995,20005,0.999500
770.5000,19995,20005,0.999500
770.5167,18926,20005,0.946063
770.5333,18929,20005,0.946213
770.5500,18932,20005,0.946363
770.5667,18935,20005,0.946513
770.5833,18938,20005,0.946663
770.6000,18938,20005,0.946663
770.6167,18906,20005,0.945064
770.6333,18909,20005,0.945214
770.6500,18912,20005,0.945364
770.6667,18914,20005,0.945464
770.6833,18917,20005,0.945614
770.7000,18917,20005,0.945614
770.7167,18886,20005,0.944064
770.7333,18889,20005,0.944214
770.7500,18889,20005,0.944214
770.7667,18280,20005,0.913772
770.7833,18282,20005,0.913872
770.8000,18285,20005,0.914021
770.8167,18285,20005,0.914021
770.8333,18253,20005,0.912422
770.8500,18256,20005,0.912572
770.8667,18259,20005,0.912722
770.8833,18261,20005,0.912822
770.9000,18261,20005,0.912822
770.9167,18264,20005,0.912972
770.9333,18233,20005,0.911422
770.9500,19009,20005,0.950212
770.9667,19012,20005,0.950362
770.9833,19012,20005,0.950362
771.0000,19015,20005,0.950512
771.0167,18984,20005,0.948963
771.0333,18986,20005,0.949063
771.0500,18986,20005,0.949063
771.0667,19914,20005,0.995451
771.0833,19917,20005,0.995601
771.1000,19919,20005,0.995701
771.1167,19888,20005,0.994151
771.1333,19888,20005,0.994151
771.1500,19891,20005,0.994301
771.1667,20005,20005,1.000000
771.1833,20005,20005,1.000000
771.2000,20005,20005,1.000000
771.2167,19971,20005,0.998300
771.2333,19974,20005,0.998450
771.2500,19974,20005,0.998450
771.2667,20005,20005,1.000000
771.2833,20005,20005,1.000000
771.3000,20005,20005,1.000000
771.3167,19971,20005,0.998300
771.3333,19971,20005,0.998300
771.3500,19973,20005,0.998400
771.3667,20005,20005,1.000000
771.3833,20005,20005,1.000000
771.4000,20005,20005,1.000000
771.4167,20005,20005,1.000000
771.4333,19971,20005,0.998300
771.4500,19974,20005,0.998450
771.4667,20005,20005,1.000000
771.4833,20005,20005,1.000000
771.5000,20005,20005,1.000000
771.5167,20005,20005,1.000000
771.5333,19971,20005,0.998300
771.5500,19974,20005,0.998450
771.5667,20005,20005,1.000000
771.5833,20005,20005,1.000000
771.6000,20005,20005,1.000000
771.6167,20005,20005,1.000000
771.6333,19989,20005,0.999200
771.6500,19991,20005,0.999300
771.6667,20005,20005,1.000000
771.6833,20005,20005,1.000000
771.7000,19832,20005,0.991352
771.7167,19835,20005,0.991502
771.7333,19835,20005,0.991502
771.7500,19837,20005,0.991602
771.7667,20005,20005,1.000000
771.7833,20005,20005,1.000000
771.8000,20005,20005,1.000000
771.8167,20005,20005,1.000000
771.8333,20005,20005,1.000000
771.8500,20005,20005,1.000000
771.8667,20005,20005,1.000000
771.8833,20005,20005,1.000000
771.9000,20005,20005,1.000000
771.9167,20005,20005,1.000000
771.9333,20005,20005,1.000000
771.9500,20005,20005,1.000000
771.9667,20005,20005,1.000000
771.9833,20005,20005,1.000000
772.0000,20005,20005,1.000000
772.0167,20005,20005,1.000000
772.0333,20005,20005,1.000000
772.0500,20005,20005,1.000000
772.0667,20005,20005,1.000000
772.0833,20005,20005,1.000000
772.1000,20005,20005,1.000000
772.1167,20005,20005,1.000000
772.1333,20005,20005,1.000000
772.1500,20005,20005,1.000000
772.1667,18516,20005,0.925569
772.1833,18519,20005,0.925719
772.2000,18521,20005,0.925819
772.2167,18521,20005,0.925819
772.2333,18524,20005,0.925969
772.2500,19155,20005,0.957511
772.2667,19158,20005,0.957661
772.2833,19158,20005,0.957661
772.3000,19161,20005,0.957811
772.3167,15791,20005,0.789353
772.3333,15794,20005,0.789503
772.3500,15794,20005,0.789503
772.3667,16874,20005,0.843489
772.3833,16877,20005,0.843639
772.4000,16880,20005,0.843789
772.4167,16883,20005,0.843939
772.4333,16883,20005,0.843939
772.4500,16869,20005,0.843239
772.4667,17714,20005,0.885479
772.4833,17717,20005,0.885629
772.5000,17719,20005,0.885729
772.5167,17719,20005,0.885729
772.5333,17722,20005,0.885879
772.5500,17709,20005,0.885229
772.5667,16063,20005,0.802949
772.5833,16066,20005,0.803099
772.6000,16069,20005,0.803249
772.6167,16069,20005,0.803249
772.6333,16071,20005,0.803349
772.6500,16058,20005,0.802699
772.6667,16820,20005,0.840790
772.6833,16822,20005,0.840890
772.7000,16825,20005,0.841040
772.7167,16827,20005,0.841140
772.7333,16827,20005,0.841140
772.7500,16814,20005,0.840490
772.7667,17732,20005,0.886378
772.7833,17734,20005,0.886478
772.8000,17737,20005,0.886628
772.8167,17128,20005,0.856186
772.8333,17114,20005,0.855486
772.8500,17114,20005,0.855486
772.8667,18221,20005,0.910822
772.8833,15575,20005,0.778555
772.9000,15577,20005,0.778655
772.9167,15579,20005,0.778755
772.9333,15582,20005,0.778905
772.9500,16434,20005,0.821495
772.9667,16437,20005,0.821645
772.9833,16439,20005,0.821745
773.0000,16439,20005,0.821745
773.0167,16224,20005,0.810997
773.0333,16226,20005,0.811097
773.0500,17264,20005,0.862984
773.0667,17266,20005,0.863084
773.0833,17268,20005,0.863184
773.1000,17271,20005,0.863334
773.1167,17273,20005,0.863434
773.1333,19514,20005,0.975456
773.1500,19501,20005,0.974806
773.1667,19503,20005,0.974906
773.1833,19503,20005,0.974906
773.2000,19505,20005,0.975006
773.2167,19508,20005,0.975156
773.2333,20005,20005,1.000000
773.2500,19989,20005,0.999200
773.2667,19991,20005,0.999300
773.2833,19994,20005,0.999450
773.3000,19994,20005,0.999450
773.3167,17268,20005,0.863184
773.3333,19305,20005,0.965009
773.3500,19308,20005,0.965159
773.3667,19294,20005,0.964459
773.3833,19296,20005,0.964559
773.4000,19299,20005,0.964709
773.4167,20005,20005,1.000000
773.4333,20005,20005,1.000000
773.4500,19989,20005,0.999200
773.4667,19989,20005,0.999200
773.4833,19991,20005,0.999300
773.5000,19994,20005,0.999450
773.5167,20005,20005,1.000000
773.5333,20005,20005,1.000000
773.5500,20005,20005,1.000000
773.5667,19989,20005,0.999200
773.5833,19991,20005,0.999300
773.6000,20005,20005,1.000000
773.6167,20005,20005,1.000000
773.6333,20005,20005,1.000000
773.6500,20005,20005,1.000000
773.6667,19989,20005,0.999200
773.6833,19991,20005,0.999300
773.7000,19829,20005,0.991202
773.7167,19831,20005,0.991302
773.7333,19832,20005,0.991352
773.7500,19835,20005,0.991502
773.7667,19835,20005,0.991502
773.7833,19821,20005,0.990802
773.8000,20005,20005,1.000000
773.8167,20005,20005,1.000000
773.8333,20005,20005,1.000000
773.8500,19393,20005,0.969408
773.8667,19380,20005,0.968758
773.8833,19382,20005,0.968858
773.9000,19385,20005,0.969008
773.9167,19385,20005,0.969008
773.9333,19387,20005,0.969108
773.9500,19390,20005,0.969258
773.9667,19376,20005,0.968558
773.9833,19378,20005,0.968658
774.0000,19381,20005,0.968808
774.0167,19383,20005,0.968908
774.0333,19167,20005,0.958110
774.0500,19170,20005,0.958260
774.0667,19156,20005,0.957561
774.0833,19158,20005,0.957661
774.1000,19160,20005,0.957761
774.1167,19160,20005,0.957761
774.1333,19163,20005,0.957911
774.1500,19165,20005,0.958010
774.1667,19167,20005,0.958110
774.1833,19153,20005,0.957411
774.2000,19156,20005,0.957561
774.2167,19158,20005,0.957661
774.2333,19160,20005,0.957761
774.2500,19163,20005,0.957911
774.2667,19149,20005,0.957211
774.2833,19151,20005,0.957311
774.3000,19154,20005,0.957461
774.3167,19156,20005,0.957561
774.3333,19158,20005,0.957661
774.3500,19160,20005,0.957761
774.3667,19146,20005,0.957061
774.3833,19146,20005,0.957061
774.4000,19148,20005,0.957161
774.4167,19151,20005,0.957311
774.4333,19830,20005,0.991252
774.4500,19833,20005,0.991402
774.4667,19835,20005,0.991502
774.4833,19821,20005,0.990802
774.5000,19823,20005,0.990902
774.5167,20005,20005,1.000000
774.5333,20005,20005,1.000000
774.5500,20005,20005,1.000000
774.5667,20005,20005,1.000000
774.5833,19989,20005,0.999200
774.6000,20005,20005,1.000000
774.6167,18817,20005,0.940615
774.6333,18819,20005,0.940715
774.6500,18821,20005,0.940815
774.6667,18823,20005,0.940915
774.6833,19683,20005,0.983904
774.7000,19685,20005,0.984004
774.7167,19687,20005,0.984104
774.7333,19689,20005,0.984204
774.7500,19692,20005,0.984354
774.7667,19694,20005,0.984454
774.7833,19989,20005,0.999200
774.8000,19991,20005,0.999300
774.8167,19993,20005,0.999400
774.8333,19995,20005,0.999500
774.8500,19997,20005,0.999600
774.8667,19388,20005,0.969158
774.8833,19989,20005,0.999200
774.9000,19991,20005,0.999300
774.9167,19993,20005,0.999400
774.9333,19995,20005,0.999500
774.9500,19997,20005,0.999600
774.9667,19997,20005,0.999600
774.9833,20000,20005,0.999750
775.0000,19989,20005,0.999200
775.0167,19991,20005,0.999300
775.0333,19995,20005,0.999500
775.0500,19998,20005,0.999650
775.0667,19998,20005,0.999650
775.0833,20000,20005,0.999750
775.1000,19989,20005,0.999200
775.1167,19991,20005,0.999300
775.1333,19993,20005,0.999400
775.1500,19995,20005,0.999500
775.1667,19998,20005,0.999650
775.1833,20000,20005,0.999750
775.2000,19989,20005,0.999200
775.2167,19993,20005,0.999400
775.2333,19995,20005,0.999500
775.2500,19997,20005,0.999600
775.2667,19997,20005,0.999600
775.2833,19999,20005,0.999700
775.3000,19989,20005,0.999200
775.3167,19991,20005,0.999300
775.3333,19995,20005,0.999500
775.3500,19997,20005,0.999600
775.3667,19999,20005,0.999700
775.3833,20001,20005,0.999800
775.4000,20003,20005,0.999900
775.4167,20005,20005,1.000000
775.4333,20005,20005,1.000000
775.4500,20005,20005,1.000000
775.4667,20005,20005,1.000000
775.4833,20005,20005,1.000000
775.5000,20005,20005,1.000000
775.5167,20005,20005,1.000000
775.5333,20005,20005,1.000000
775.5500,20005,20005,1.000000
775.5667,20005,20005,1.000000
775.5833,20005,20005,1.000000
775.6000,20005,20005,1.000000
775.6167,20005,20005,1.000000
775.6333,20005,20005,1.000000
775.6500,20005,20005,1.000000
775.6667,20005,20005,1.000000
775.6833,20005,20005,1.000000
775.7000,20005,20005,1.000000
775.7167,20005,20005,1.000000
775.7333,20005,20005,1.000000
775.7500,20005,20005,1.000000
775.7667,20005,20005,1.000000
775.7833,20005,20005,1.000000
775.8000,20005,20005,1.000000
775.8167,20005,20005,1.000000
775.8333,20005,20005,1.000000
775.8500,20005,20005,1.000000
775.8667,20005,20005,1.000000
775.8833,20005,20005,1.000000
775.9000,20005,20005,1.000000
775.9167,20005,20005,1.000000
775.9333,20005,20005,1.000000
775.9500,20005,20005,1.000000
775.9667,20005,20005,1.000000
775.9833,20005,20005,1.000000
776.0000,20005,20005,1.000000
776.0167,20005,20005,1.000000
776.0333,20005,20005,1.000000
776.0500,20005,20005,1.000000
776.0667,20005,20005,1.000000
776.0833,20005,20005,1.000000
776.1000,20005,20005,1.000000
776.1167,20005,20005,1.000000
776.1333,20005,20005,1.000000
776.1500,20005,20005,1.000000
776.1667,20005,20005,1.000000
776.1833,20005,20005,1.000000
776.2000,20005,20005,1.000000
776.2167,20005,20005,1.000000
776.2333,20005,20005,1.000000
776.2500,20005,20005,1.000000
776.2667,20005,20005,1.000000
776.2833,20005,20005,1.000000
776.3000,20005,20005,1.000000
776.3167,20005,20005,1.000000
776.3333,19770,20005,0.988253
776.3500,19773,20005,0.988403
776.3667,19775,20005,0.988503
776.3833,19777,20005,0.988603
776.4000,19779,20005,0.988703
776.4167,20005,20005,1.000000
776.4333,20005,20005,1.000000
776.4500,20005,20005,1.000000
776.4667,20005,20005,1.000000
776.4833,20005,20005,1.000000
776.5000,20005,20005,1.000000
776.5167,20005,20005,1.000000
776.5333,20005,20005,1.000000
776.5500,20005,20005,1.000000
776.5667,20005,20005,1.000000
776.5833,20005,20005,1.000000
776.6000,20005,20005,1.000000
776.6167,20005,20005,1.000000
776.6333,20005,20005,1.000000
776.6500,20005,20005,1.000000
776.6667,20005,20005,1.000000
776.6833,20005,20005,1.000000
776.7000,20005,20005,1.000000
776.7167,20005,20005,1.000000
776.7333,20005,20005,1.000000
776.7500,20005,20005,1.000000
776.7667,20005,20005,1.000000
776.7833,20005,20005,1.000000
776.8000,20005,20005,1.000000
776.8167,20005,20005,1.000000
776.8333,20005,20005,1.000000
776.8500,20005,20005,1.000000
776.8667,20005,20005,1.000000
776.8833,20005,20005,1.000000
776.9000,20005,20005,1.000000
776.9167,20005,20005,1.000000
776.9333,20005,20005,1.000000
776.9500,20005,20005,1.000000
776.9667,20005,20005,1.000000
776.9833,20005,20005,1.000000
777.0000,20005,20005,1.000000
777.0167,20005,20005,1.000000
777.0333,20005,20005,1.000000
777.0500,20005,20005,1.000000
777.0667,20005,20005,1.000000
777.0833,20005,20005,1.000000
777.1000,20005,20005,1.000000
777.1167,20005,20005,1.000000
777.1333,20005,20005,1.000000
777.1500,20005,20005,1.000000
777.1667,20005,20005,1.000000
777.1833,20005,20005,1.000000
777.2000,20005,20005,1.000000
777.2167,20005,20005,1.000000
777.2333,20005,20005,1.000000
777.2500,20005,20005,1.000000
777.2667,20005,20005,1.000000
777.2833,20005,20005,1.000000
777.3000,20005,20005,1.000000
777.3167,20005,20005,1.000000
777.3333,20005,20005,1.000000
777.3500,20005,20005,1.000000
777.3667,20005,20005,1.000000
777.3833,20005,20005,1.000000
777.4000,20005,20005,1.000000
777.4167,20005,20005,1.000000
777.4333,20005,20005,1.000000
777.4500,20005,20005,1.000000
777.4667,20005,20005,1.000000
777.4833,20005,20005,1.000000
777.5000,20005,20005,1.000000
777.5167,20005,20005,1.000000
777.5333,20005,20005,1.000000
777.5500,20005,20005,1.000000
777.5667,20005,20005,1.000000
777.5833,20005,20005,1.000000
777.6000,20005,20005,1.000000
777.6167,20005,20005,1.000000
777.6333,20005,20005,1.000000
777.6500,20005,20005,1.000000
777.6667,20005,20005,1.000000
777.6833,20005,20005,1.000000
777.7000,20005,20005,1.000000
777.7167,20005,20005,1.000000
777.7333,20005,20005,1.000000
777.7500,20005,20005,1.000000
777.7667,20005,20005,1.000000
777.7833,20005,20005,1.000000
777.8000,20005,20005,1.000000
777.8167,20005,20005,1.000000
777.8333,20005,20005,1.000000
777.8500,20005,20005,1.000000
777.8667,20005,20005,1.000000
777.8833,20005,20005,1.000000
777.9000,20005,20005,1.000000
777.9167,20005,20005,1.000000
777.9333,20005,20005,1.000000
777.9500,20005,20005,1.000000
777.9667,20005,20005,1.000000
777.9833,20005,20005,1.000000
778.0000,20005,20005,1.000000
778.0167,20005,20005,1.000000
778.0333,20005,20005,1.000000
778.0500,20005,20005,1.000000
778.0667,20005,20005,1.000000
778.0833,20005,20005,1.000000
778.1000,20005,20005,1.000000
778.1167,20005,20005,1.000000
778.1333,20005,20005,1.000000
778.1500,20005,20005,1.000000
778.1667,20005,20005,1.000000
778.1833,20005,20005,1.000000
778.2000,20005,20005,1.000000
778.2167,20005,20005,1.000000
778.2333,20005,20005,1.000000
778.2500,20005,20005,1.000000
778.2667,20005,20005,1.000000
778.2833,20005,20005,1.000000
778.3000,20005,20005,1.000000
778.3167,20005,20005,1.000000
778.3333,20005,20005,1.000000
778.3500,20005,20005,1.000000
778.3667,20005,20005,1.000000
778.3833,20005,20005,1.000000
778.4000,20005,20005,1.000000
778.4167,20005,20005,1.000000
778.4333,20005,20005,1.000000
778.4500,20005,20005,1.000000
778.4667,20005,20005,1.000000
778.4833,20005,20005,1.000000
778.5000,20005,20005,1.000000
778.5167,20005,20005,1.000000
778.5333,20005,20005,1.000000
778.5500,20005,20005,1.000000
778.5667,20005,20005,1.000000
778.5833,20005,20005,1.000000
778.6000,20005,20005,1.000000
778.6167,20005,20005,1.000000
778.6333,20005,20005,1.000000
778.6500,20005,20005,1.000000
778.6667,20005,20005,1.000000
778.6833,20005,20005,1.000000
778.7000,20005,20005,1.000000
778.7167,20005,20005,1.000000
778.7333,20005,20005,1.000000
778.7500,20005,20005,1.000000
778.7667,20005,20005,1.000000
778.7833,20005,20005,1.000000
778.8000,20005,20005,1.000000
778.8167,20005,20005,1.000000
778.8333,20005,20005,1.000000
778.8500,20005,20005,1.000000
778.8667,20005,20005,1.000000
778.8833,20005,20005,1.000000
778.9000,20005,20005,1.000000
778.9167,20005,20005,1.000000
778.9333,20005,20005,1.000000
778.9500,20005,20005,1.000000
778.9667,20005,20005,1.000000
778.9833,20005,20005,1.000000
779.0000,20005,20005,1.000000
779.0167,20005,20005,1.000000
779.0333,20005,20005,1.000000
779.0500,20005,20005,1.000000
779.0667,20005,20005,1.000000
779.0833,20005,20005,1.000000
779.1000,20005,20005,1.000000
779.1167,20005,20005,1.000000
779.1333,20005,20005,1.000000
779.1500,20005,20005,1.000000
779.1667,20005,20005,1.000000
779.1833,20005,20005,1.000000
779.2000,20005,20005,1.000000
779.2167,20005,20005,1.000000
779.2333,20005,20005,1.000000
779.2500,20005,20005,1.000000
779.2667,20005,20005,1.000000
779.2833,20005,20005,1.000000
779.3000,20005,20005,1.000000
779.3167,20005,20005,1.000000
779.3333,20005,20005,1.000000
779.3500,20005,20005,1.000000
779.3667,20005,20005,1.000000
779.3833,20005,20005,1.000000
779.4000,20005,20005,1.000000
779.4167,20005,20005,1.000000
779.4333,20005,20005,1.000000
779.4500,20005,20005,1.000000
779.4667,20005,20005,1.000000
779.4833,20005,20005,1.000000
779.5000,20005,20005,1.000000
779.5167,20005,20005,1.000000
779.5333,20005,20005,1.000000
779.5500,20005,20005,1.000000
779.5667,20005,20005,1.000000
