kit_id,median_displacement,pct_of_diameter
d2-wl-blood-boil,0.18664907776387962,4.228118456641813
d2-wl-echoing-strike,0.07890547944723927,1.7874276046683264
d2-wl-fire,0.1541655865571256,3.4922774315863023
d2-wl-tainted-summoner,0.15940266135059045,3.610911677511023
d2-wl-void-rift,0.1158291052114884,2.623849972516579
d2-ww-barb,0.11179595193611706,2.5324878827256225
d2-ww-sin,0.14482124739625704,3.2806022744169216
d2-zealot,0.190191008934424,4.308353005527602
d3-akkhan-condemn,0.11687120740589836,2.6474564728790706
d3-aov-foth,0.08068388386772098,1.8277133893274093
d3-arachyr-firebats,0.17004487790266803,3.8519873515110903
d3-call-of-the-ancients,0.32835375217050794,7.4381217228193774
d3-dashing-strike-monk,0.2548810335456009,5.773761194498902
d3-dmo-twister,0.2655132812138289,6.0146110456751884
d3-firebird,0.08677053078031263,1.9655927962792448
d3-frenzy-h90,0.10279305600635538,2.328547360222718
d3-god-hungering,0.25919282488304984,5.871435207965601
d3-helltooth-garg,0.08838485147251662,2.002161630132692
d3-ik-hota,0.08657813037016178,1.9612343942181671
d3-inarius-bonestorm,0.15394447963322122,3.487268747498219
d3-inna-allies,0.09077940365799937,2.0564048678284044
d3-invoker-thorns,0.1558306506587555,3.5299957441755523
d3-jade-harvester,0.10903107260655887,2.4698557097529745
d3-leapquake,0.24382945615445503,5.523412363943084
d3-lod-archetype,0.23911235782008683,5.416557024670702
d3-lod-bazooka,0.1636063681507422,3.7061372769137533
d3-lon-bombardment,0.16320350600106204,3.6970113336680015
d3-m6-sentries,0.19346044255760161,4.382414730399397
d3-manald-heal,0.21774363643595343,4.932496313728494
d3-masquerade-spear,0.17524802791008548,3.9698531070915606
d3-mundunugu-sb,0.10243389163037787,2.320411292553743
d3-natalya-rov,0.12916108803547544,2.925856300739862
d3-pestilence-lance,0.16323057133920943,3.697624438522991
d3-poj-tempest-rush,0.09891658676799808,2.240734597739974
d3-raekor-boulder,0.13757071806506335,3.116357707806074
d3-raiment-shenlong,0.21834356231883215,4.946086296215445
d3-rathma-aotd,0.12440147134158902,2.818037802887867
d3-rolands,0.11721555710598376,2.6552569471161416
d3-s6-impale,0.09902162545212576,2.2431140147954576
d3-sotl-hammer,0.21150471129890636,4.791167383322924
d3-sunwuko-wol,0.08968170547203669,2.0315389643077753
d3-tal-meteor,0.16180327341897108,3.6652921883346425
d3-trag-nova,0.16088744484922946,3.6445461352320225
d3-typhon-hydra,0.15088096794470626,3.41787172465981
d3-ue-multishot,0.06396036189105764,1.4488793078698214
d3-uliana-ep,0.1361463339098441,3.084091462463842
d3-vyr-archon,0.08841525020739695,2.0028502456541073
