kit_id,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,leiden_cluster,lca_class,franchise_rollup,gateA_group
d3-m6-sentries,-0.5676432342787043,-0.17807979712991548,-0.35492952067917066,-0.3599482362777429,-0.3641176695805747,-0.09762470752409291,0.13571170230153076,-0.46668531669231245,0.03422940972966288,0.18582642572092845,-0.1399515689759273,0.2475050670751308,-0.18937444605480794,-0.07441795555846847,1,2,Diablo,TOTEM-SENTRY
d3-manald-heal,-0.18087188462674325,0.3927590207728379,-0.30590732923599523,0.5036495238875383,0.12343615251340667,0.6325950727134465,-0.34912631473028605,-0.5807812934045026,0.31824584231188213,-0.2838249480425206,0.061813307471466634,-0.05348178825707036,-0.002555681213981531,0.13978869590680695,20,2,Diablo,TRAP-MINE
d3-masquerade-spear,0.1222552744528993,0.4595493944366692,-0.5291108775743394,-0.030446503093861682,-0.09745225733259508,0.08731715191390257,-0.07260266640730244,-0.3025207862100506,0.054866120714995394,0.0021293695920838714,-0.02092735941879956,0.24557387530471317,0.06289043923034021,0.26844365365272577,13,0,Diablo,
d3-mundunugu-sb,-0.3867678830434454,-0.11091817544165711,-0.028152690280826113,-0.3986013187246352,-0.187123859397785,-0.048403718761355304,0.07265928548994041,-0.12709476479353365,-0.4053596621172051,-0.399078980538863,-0.37444636230498685,0.12638046714561565,0.17688101796524677,-0.29823464577140724,62,2,Diablo,TOTEM-SENTRY
d3-natalya-rov,-0.590634909988194,-0.06872922957069187,0.04314415586167704,-0.059838827800182265,-0.12168202049624108,-0.05949502448862033,0.10376137559385616,0.22147464804683906,-0.2320674741314387,-0.006733036701988136,-0.18846301153313677,-0.09038635128736604,0.2442834054960752,0.36837633903312594,9,2,Diablo,
d3-pestilence-lance,-0.3422342440831115,0.31930882371578356,-0.15114491640506791,0.452980982224043,0.02090196705958856,0.534883009206457,-0.504903293245765,-0.5373065913520422,0.40152708149122296,0.030818685703134806,0.15735710773456874,0.2717893634142286,-0.056513409347914934,0.288777021788646,38,2,Diablo,TRAP-MINE
d3-poj-tempest-rush,0.7492738740570767,-0.5910029687470986,-0.10119089009665791,0.19452083357678443,-0.5087647711588867,-0.09209327677951504,-0.22328812270667414,0.24772716817315857,0.16541420207775845,0.14490110006438134,-0.10493186282047616,0.03751854817936122,-0.10252543809622136,-0.09920926070553902,0,1,Diablo,
d3-raekor-boulder,-0.310871920664924,-0.3122810722374493,0.062424125867986735,1.012789236964846,0.1233258132892601,-0.7081890600025665,0.6484391963509165,-0.11399493758296571,-0.26210739479362993,0.5436535857429519,0.010896053886840089,0.39887225956118666,-0.7979631298069632,0.18453179902113262,40,2,Diablo,
d3-raiment-shenlong,-0.052011573411018766,0.0481508593517561,-0.3360091736330244,0.775065201816574,-0.023382534544651237,-0.017126751378603363,0.7784553790945697,-0.13407609015592364,0.11784059881752233,0.37625657622160186,-0.2903564057059085,0.024049816788222277,0.14917334612627375,-0.18885128903524268,43,2,Diablo,
d3-rathma-aotd,-0.7771206329186219,-0.03620868436407257,-0.035656328709813785,-0.1168797868768755,-0.05253824908940109,0.1181353573953107,-0.18866552191155178,0.04106692703500467,-0.26223261575540513,0.19959432641864241,0.02131516235881639,-0.019402219431844923,0.1159466389604644,0.4381787075965624,34,2,Diablo,
d3-rolands,0.3748940626082535,-0.2030281207722026,-0.12250410809965316,0.12111958838766014,-0.03971904657972384,-0.2238178809956054,-0.10046356176284969,0.3005651637271575,0.3053117796779183,0.3554108662633287,-0.04810985768088349,-0.004901743407653723,0.03490449001514133,-0.35437468511658365,2,1,Diablo,
d3-s6-impale,0.00033261835766726914,0.1653970320038405,0.02905228312046515,0.17565666702486082,-0.0863557568795546,-0.12492078168929163,0.6521006742708502,-0.07213216810247414,0.2627913410476655,-0.12873853111411007,-0.0057976267189034855,-0.21189398469858092,0.4705356208485147,-0.29588334178318904,77,2,Diablo,
d3-sotl-hammer,0.32182097162895645,0.13717119919255555,-0.3838642885947451,0.024138629891420012,-0.16488293615274954,-0.052885986672531,-0.12673057337971325,0.18519920944541624,-0.27434899940104385,0.01114887717498265,-0.10795386087097417,0.14961293849371968,-0.0623991428902589,-0.13016761673030455,37,1,Diablo,
d3-sunwuko-wol,-0.2371773442457312,0.1062248921191064,0.022049569296903868,0.005106571649766929,-0.1515206428920293,0.09284534044864833,0.15893013753969681,0.21018585346276236,-0.2995594056805275,-0.01012093362516631,-0.2947713693001815,-0.19259433710640378,0.3104649460112573,0.1363229872581936,109,2,Diablo,
d3-tal-meteor,-0.7685697315339021,0.07857791968660463,0.5788965191189359,0.04993042172569899,-0.40125207464762724,0.23112411357270773,0.1454966676916037,0.8336544262537872,0.2500039087254815,0.07492823964866953,0.5204386663716303,0.20935402633513064,-0.04215721165753189,0.5490015829594311,9,2,Diablo,
d3-trag-nova,0.2989679634711188,-0.30324637180437647,-0.32748976345031283,0.21794457602399206,0.1089677011228423,-0.38476103566153685,-0.4276719311909494,0.4306655851576477,0.09784902034756104,0.4626344014223985,0.18801091764764305,-0.4755801634471638,-0.09654795003080904,-0.13345241611843278,2,1,Diablo,
d3-typhon-hydra,-0.49021816206928703,-0.10611155837730345,-0.34961688727124635,-0.1915052785931934,-0.010687602507572055,-0.05222291577407153,-0.16946731891725933,-0.5593574633627382,0.057302564721774085,0.09989107715441774,0.19260551858699357,0.3387439446624217,-0.06952722210900626,0.47756821760483326,6,2,Diablo,
d3-ue-multishot,0.36752067815546635,0.29962490907053785,-0.22802359913975448,-0.1408304991950054,-0.08011066353185696,-0.5758939203639529,0.01890082105956761,0.04254600727485836,0.39385167976826035,0.07715063795112265,-0.02192652236386943,0.014520050767355694,0.1557551717041794,-0.12012105313838166,16,0,Diablo,
d3-uliana-ep,-0.5257870791726202,-0.4033050013852732,0.18073886084260898,0.7630676635734936,0.0035205453983465393,-0.7259728348591418,0.5619178476733284,0.01153505820158607,-0.30198388114151314,0.27403488349018074,0.16384027777908444,0.34751028293153347,-0.8758963900571546,0.040184503787049006,40,2,Diablo,
d3-vyr-archon,-0.1805580564945847,-0.4401230137113255,-0.0014373307407333465,0.3309735098446777,-0.16730774695503062,-0.46214982629530305,-0.03536989284340597,0.3411534885455614,0.4100981565557162,0.44825989046100884,-0.2874409579934202,0.03255584341518245,-0.36050958229813657,-0.1276857059956501,40,1,Diablo,
d3-ww-wastes,0.9890933316888607,-1.0125150149476105,-0.045525916339089506,0.6033041550054484,-1.0252651904578765,0.2961637908624651,-0.4668155962754671,0.028143427863363484,-0.07073992771597068,-0.5241933000392838,0.20330862232527902,0.00033278808077095203,0.11322854552897711,0.2137898463023675,0,1,Diablo,WHIRLWIND
d3-zbarb,-0.2039159793798657,-0.21993293752218185,0.11011087333086314,0.12788925334760803,0.2313019184787383,-0.19451993066060908,0.1289960122893177,-0.14154557280084423,-0.28747293793779893,-0.464794358133375,-0.4340158793781016,-0.18542432661200084,-0.08598090835490281,0.2988047911064584,31,2,Diablo,
d3-zero-dogs,-0.2721352822765585,0.26112751561522257,-0.07512022743766218,0.5974394121954593,-0.011394360616220074,0.6776501042003698,-0.3272604454085137,-0.40089993697428766,-0.1471117235495862,0.1777033370979271,-0.39350964348901596,-0.32365989563735037,0.1231355572106355,-0.14568689721431816,20,2,Diablo,
d3-znec,-0.4370615838206138,-0.029968102457794056,-0.0324769355007893,0.08162762620816984,0.08204516899150875,0.13044925100397087,-0.029155495271622305,0.10820502064414822,-0.4339741114089343,0.19922001179098822,-0.16398305079272477,-0.10899201095056935,0.199545961219883,0.3045977446183249,24,2,Diablo,
d3-zuni-carnevil,-0.22568690204269046,0.22321704588691346,-0.4756948307504593,0.07641395036884535,-0.05259013837896184,0.3267946624307782,-0.39667093430585215,-0.7022908249098921,0.08722920141411943,0.06888622307715542,0.19683188418478023,0.32884014536061057,-0.017814305798944295,0.2533982084650855,20,2,Diablo,
d4-andariel-flurry,-0.1797831273941396,0.02112731641543577,-0.03038836873097321,0.43600237726601654,0.11689651085532596,0.31930826784625255,-0.05308152175653424,-0.11822907756065146,-0.08117867104303911,0.021012090378454053,0.11736738619417046,-0.027958071153540657,0.22417960295233574,0.08864756957504014,110,2,Diablo,
d4-auradin-paladin,0.24447816473738063,-0.6198388810618691,-0.42225366504518513,-0.3183067027380555,1.0233053011127833,0.6784826870782732,0.40419020027640573,0.22100325663808623,-0.09222954780784742,0.19016022640157898,0.4416689399366515,0.12160339386497264,-0.19553576062920455,-0.008207546921134437,5,1,Diablo,AURA
d4-ball-lightning,0.2728252123136848,0.08829449884636148,-0.41922809265472516,0.13766188142361646,0.14118677505849095,0.05667943263598197,0.3752049275616681,0.16044222743533323,-0.30193809992033194,-0.3044209574564323,-0.2479295123590187,-0.147119251069473,-0.15857347049260914,-0.04709766726247748,111,1,Diablo,
d4-bash,-0.20286944876791502,0.04047301472332941,-0.2242478993204537,0.7446766121295444,0.0454096630076025,0.17779654187467617,0.31925552907356936,-0.04779151824637395,-0.29064200029675924,0.6509758423283416,-0.3189414929170583,0.10605245292501887,-0.006645926474446276,0.27295862079444866,43,2,Diablo,
d4-blazing-abyss-warlock,-0.3619340526181679,0.23206650767677783,-0.2738550892915874,0.0528391579309293,0.006735531105622322,0.19084640530736605,0.00334435605041447,0.2974520394748465,-0.33534599012861155,0.21146184714457023,-0.22451008993291816,0.12587006825014227,0.39668994009706293,0.38617085153920666,8,2,Diablo,
d4-blood-lance,0.2628751277323383,0.5555481426023036,-0.5280274818103388,-0.026787707826317512,-0.020724670045506204,-0.23555478836472687,-0.36669413354813,0.19906553021882475,-0.3247233775493529,0.07427548506141902,0.682197393959363,-0.5355857646692214,-0.0010193006636582626,0.0592371062415981,13,0,Diablo,
d4-blood-surge,0.13936393011899992,-0.2576479600114521,0.027497042571623574,0.07298641676991735,-0.10592070068688243,-0.25208137620328497,-0.08075348246197814,0.4864529347550488,0.4555499080192862,0.40149995706553426,-0.12175586335781226,0.06188266359824362,0.036006348157783793,-0.24986232277635848,87,1,Diablo,
d4-blood-wave,0.1067284270049396,-0.6934320670364991,-0.114996183221087,0.2804758869243762,-0.5659516762037857,-0.12142446556681571,-0.36562424826331746,0.31136774718860716,-0.030125176160983085,-0.2565244663032983,0.05698485230995599,-0.01827045381589277,0.18615843586804195,0.5555770116147373,34,1,Diablo,WHIRLWIND
d4-bone-spear,0.07478060976855946,0.5095700248814754,-0.35960372069421215,0.060356455595725285,-0.13080739593999993,0.023616662702431738,-0.06108363006762984,-0.19383238389271007,0.23623959761357258,0.13096179241950537,0.11735570268984645,0.37355196690272763,-0.06269652954743274,0.46014033637154705,13,0,Diablo,
d4-bouldercane,0.24247157981047693,0.031988767437963125,-0.41172106983719853,0.24933573435402884,0.22970086030659065,0.23790099687606747,0.29857219692319265,0.03702695062362025,-0.2914416913234725,-0.18673501171072446,-0.14117067236192876,-0.13988066566128018,-0.22082845411123894,-0.010074807130739334,86,1,Diablo,
d4-cataclysm,0.08388309156371375,-0.2002131198516429,-0.252173602411482,-0.08690812970419809,-0.07798940791320934,-0.43323581788199866,-0.28801606917849104,0.28777661302263935,-0.06952058959394704,0.0665961975173536,-0.522308588613142,-0.4050433177781999,0.06489774621371557,-0.2306167395736433,60,1,Diablo,
d4-chain-lightning,0.32463595306741344,0.6629564226896519,-0.4345999215371832,-0.18187205307668974,-0.19688159043597714,-0.3813476667103622,-0.03571431205448898,0.0973522067399495,-0.17249709191417265,-0.3112937567134199,0.3358908911590062,-0.11280877825207439,0.16095153640662044,-0.028741593161528328,112,0,Diablo,
d4-dance-of-knives,0.718971545278094,-0.3832079290041134,-0.20062741198958478,0.28468016814605224,-0.6326806570902621,-0.02435545839182505,0.002214953788688865,0.12018031879644682,-0.337923706194186,0.10160168474617433,-0.20371018742391697,0.29782524468658367,-0.3297851903569065,0.07749652937611017,37,1,Diablo,
d4-death-trap,-1.0583891287841607,-0.35237990109155476,0.06963643890208031,-0.34052428039599303,-0.47682132851951803,-0.16481807667347037,-0.17253175970194634,-0.07859305616945012,-0.13800187669382377,0.1366491485482019,-0.7347124182416233,-0.7076168247265429,-0.42303898047758864,-0.26350161682992557,27,2,Diablo,TOTEM-SENTRY
d4-dread-claws-warlock,-0.35715652163772826,-0.007431239055952448,-0.1937556420163757,0.44360223964348566,0.14165697772846492,0.24962052157405767,-0.2523340887710563,0.08708505015495754,-0.2805844357064078,0.563471956725412,-0.4238860221740469,-0.4739288059715117,0.17067034852507948,0.2609404673378287,17,2,Diablo,
d4-earthquake-barb,-0.35095118664740454,-0.3890045447884093,0.10307100954500364,0.7041432144422385,0.2551634420224468,-0.6057498939978461,0.13982381290614018,-0.28804507920961864,-0.41747804189803234,-0.06730252221332876,0.4280096807434797,0.15195739911960116,-0.6281793499214268,-0.0058878084187943885,31,2,Diablo,
d4-evade-sb,0.13012074666143725,-0.4861520912613247,-0.08636046581771258,0.9114888673798841,0.2631599537400206,-0.853011516765579,0.37579803279666746,-0.08447179982512369,-0.40747250373862837,0.2490669463155925,0.2499107868947595,0.2932398301427009,-0.691759248337361,0.050414418828872924,113,1,Diablo,
d4-flame-shield-immortal,0.008657712197518713,-0.4660263079037602,-0.13189294098417445,0.11630514356882916,0.08182285693400267,-0.4660611377790592,-0.23413443246664753,0.21796716502497773,0.2215840450353792,0.20800915542716114,-0.07845671770599934,-0.098966312766675,-0.06563454650792827,-0.06589958847302996,21,1,Diablo,
d4-frozen-orb,0.331468091307673,0.49489454395303695,-0.234157487590263,-0.171665580791935,-0.17461515820500378,-0.26503282383813204,-0.01337584643609902,0.08449798344548363,-0.21099794141270153,-0.33540012834202704,0.05691428647939283,0.6006751655846612,0.04045209751812507,0.010994317514841513,14,0,Diablo,
d4-hammerdin-paladin,0.2928297649581068,0.07752600449220501,-0.40686865463402594,0.06498836054110649,-0.1061135917717016,-0.04356142211209791,-0.1743739119745088,0.14615666218578022,-0.27641850928078726,0.040624470141293056,-0.10123070716109109,0.11056656063871982,-0.09712681040808674,-0.0705606720488205,37,1,Diablo,
d4-heartseeker,0.16571857257434183,0.3729588733124978,-0.43647826406604473,0.4462769537228131,-0.06181881023849627,-0.15666768692483568,0.17778003901307765,-0.5396004455846338,0.25923949774300675,0.5066804440706124,-0.08032866197142301,0.43906404903810564,-0.34765445282989593,0.47931137936143525,71,0,Diablo,
d4-hota,-0.375349171325582,0.032941991479319276,-0.031682464014756516,0.23282163586076257,-0.025638759771286757,0.20100432285000647,0.14066881366375905,0.32431637375648964,-0.18045479067337897,0.2100913554070602,-0.08639777006796966,0.10952776566855399,0.2865576517046655,0.27778798894450424,19,2,Diablo,
d4-ice-shards,0.22442010311410646,0.5146137298535743,-0.1599802451080861,0.12281956438763486,0.01571816527211979,0.02441303524277984,-0.3470348939995913,-0.5214779257537149,0.13614926171022465,-0.27746560033329487,0.1898215268114229,0.5290403974428504,0.020651055567742282,0.23972861576965365,65,0,Diablo,
d4-infinimist,-0.40463841968991376,-0.33878224311299615,-0.004829300044466402,0.35932214162469206,-0.029662102604961254,-0.12087049733729044,-0.9361357639667909,0.06935779998909446,0.28019805894713007,0.49453423766794136,-0.4464484947498944,-0.7680278544281371,-0.4883215841788996,-0.37509990275495886,79,1,Diablo,
d4-lightning-spear,-0.4992152283028713,-0.07436488064585606,-0.2159002595803192,-0.18993047471448093,-0.29699014098770915,-0.0363974825709141,-0.09399804511305099,-0.28492848542538657,-0.4091716385704341,-0.3515807657903439,-0.3445425539743123,-0.3536956446743258,-0.052001636269133525,-0.33963832692492246,60,2,Diablo,
d4-lightning-storm,0.819771721568876,-0.3863459169087315,0.041171214046091635,0.16922874171219604,-0.6623527098941666,0.09041414362625468,-0.155659784090487,0.17519990526959947,0.23640984095109144,0.5908514562837985,-0.41176603920540783,-0.022697531387572963,-0.24837371003794828,-0.28134148407251636,114,1,Diablo,
d4-mighty-throw,-0.6102099962408579,-0.19711559646284804,-0.10721733861092218,-0.46362274570033896,-0.46032888861316795,-0.03257995658145291,0.17339827751729148,-0.13476266127683817,-0.19862778376149479,-0.20928098858375987,-0.3162271860009607,-0.14484295909394954,-0.1848915024232504,-0.4355198460698128,62,2,Diablo,TOTEM-SENTRY
d4-minion-necro,-0.34733218352956846,-0.30383845615355926,-0.48197503625267973,0.04323095347708328,0.25627264128065097,0.48385597744748443,-0.39057464515068063,-0.6961474750187706,0.12946092207269527,0.13444958893529502,0.2670723855766679,0.40366195939658545,0.10634278284428371,0.2990312350119839,12,2,Diablo,
d4-payback-sb,-0.04767404486589879,-0.18726308228175248,-0.04024419949406216,0.554512775884177,0.07360790543114315,0.12818686313545372,-0.6868213592077127,0.03973566887681825,0.5700681931604623,0.17337826575717719,-0.08662327430239786,-0.11145083809377276,-0.04928313705417926,-0.2648626928941439,87,1,Diablo,TRAP-MINE
d4-pen-shot,0.17038206701213088,0.07317481881147722,-0.11217176985865643,-0.38129719931649275,0.15499095663956086,-0.06643553341337191,0.29341625185451276,0.2505571277816219,0.18865116494078815,-0.03570187303275617,0.12259377061491547,0.12756803475817227,-0.2106772274297151,0.23027785258610423,44,0,Diablo,
d4-pulverize,-0.2880239571083314,0.006815325135957547,0.1565720712948134,0.125460768862148,-0.1027658346785568,0.18836425377366323,0.2782138046122031,0.37345392011520334,-0.05363374195936727,0.2874112496508282,-0.005092112963666416,0.14946540669931122,0.288225776263193,0.10562447171223448,19,2,Diablo,
d4-quill-volley,0.32143709453260744,0.4405322541964979,-0.4153034629679658,-0.1561860789632029,-0.25448660965228326,-0.2705080174776855,0.08981279672194109,0.07620177069891594,-0.054938673334089104,-0.13931433233126914,0.14813898889953875,0.38335899528747897,-0.08290968649752384,0.04303565718798951,4,0,Diablo,
d4-rabies-lacerate,-0.02226044498268336,0.18747159019101822,-0.1830674905917999,0.09456732920322322,0.07738215787459242,-0.11671641118524897,-0.06406187084439739,-0.02549401928452753,-0.23353978336822334,-0.262682783717903,0.5626829137385136,-0.31773849419109695,0.08851728480772372,-0.08795745288432158,53,2,Diablo,
d4-rapid-fire,0.16421453048899212,0.31377007542932556,-0.42024485613902895,0.2770563091358968,0.011709499638693563,-0.19575041760086667,0.09370834146617849,-0.41469876606334516,0.16869040111802538,0.2433495458734961,0.10562108803694091,0.4416093283508351,-0.1871769767072391,0.504290624098905,71,0,Diablo,
d4-shadowblight,-0.6835622125727194,0.14426040241913865,-0.0636347430300577,-0.0007522145535709108,-0.1944564994681058,0.2840085155004761,-0.34909388749998654,0.18498321349938543,-0.25462549877105484,0.36781481928977106,-0.5881000933830952,-0.5687635574535468,0.007827552705513031,-0.00046606558431549783,115,2,Diablo,
d4-thorns-barb,0.11114647976959804,-0.05496243338363918,-0.3416549808210514,0.25059453071240406,0.4610918355958931,0.5790527182878972,0.3768349392467669,-0.2622271078972499,0.31520501958867797,0.6773236765603048,0.3072360524069937,0.394533440470017,-0.3370037036548378,-0.02506705581454452,15,2,Diablo,
d4-tornado-werewolf,0.27189216435785,0.48790454005246714,-0.48317222833236234,-0.2552898577419079,-0.32818308554668735,-0.19300658157484368,0.0957799421488708,0.23078025580201872,-0.33446490386356964,-0.24483725931094227,-0.3206112023341753,0.0915518026475668,0.08465628688120329,-0.2124655955161486,49,0,Diablo,
d4-touch-of-death,-0.5740486353308915,-0.1895328150837054,-0.04953557056654251,-0.2272332068222539,-0.3484480421854879,-0.01815640943758817,0.15221068230359927,-0.11812488438883373,-0.08667805027543554,-0.14269469102296103,0.06865921711583745,-0.030720441874561407,-0.3295269452739208,-0.37055610750421125,25,2,Diablo,TOTEM-SENTRY
d4-twisting-blades,0.040517691470620995,0.11439377438519038,-0.31779893287716016,0.2302446239950751,0.02576647207371478,0.0903640825519071,0.08578761078637502,-0.33812898538662195,0.0507306434023736,0.05003716250288114,0.19253932294232545,0.281010640992264,0.0051684677018480635,0.24599883523971344,29,2,Diablo,
d4-wing-strike-arbiter,-0.33718841527792787,-0.05742084794336275,-0.1185088041948491,0.2947139738027539,0.08703756001971416,0.1314610608498256,0.06455590093663655,0.07862832007419197,-0.4207867146960887,0.15908628328263005,0.0033476745003271705,-0.08037096454452076,0.17833922670083227,0.26558679487562,17,2,Diablo,
d4-ww-dust-devils,0.6953436980328022,-0.40902353029532634,-0.2798344101850906,0.0643292253691838,-0.7389098601107308,0.10264735231686185,-0.010107704205636121,0.22912142839072494,-0.3053734801315561,-0.2449180553137707,-0.12806855139878606,0.1993982329254238,-0.09267885404172935,-0.1733609796728306,0,1,Diablo,
di-blood-knight,-0.2741574869654508,-0.01741379930197276,-0.07473509469182511,0.45646808536234385,0.09362450841731837,-0.021919334452463187,-0.09661171324152494,0.0012972039184205113,-0.31270205434660375,0.639260652460091,-0.5923950665543806,-0.4278035603846267,0.01809268922073918,0.3068209144952968,51,2,Diablo,
di-bombardment-wizard-pvp,-0.4077671315711361,0.11605449031178014,0.3354344144105968,-0.1574819786455827,-0.037205462864919776,0.07161420644852527,0.19767770043523153,0.28417490250165905,0.02788525216854208,0.14626954949486629,-0.08095690689353126,0.01660585162220804,0.11160387316143823,0.5263660103656886,9,2,Diablo,
di-bone-wall-necro-pvp,0.13918307906496308,0.2398217622524796,1.2077810612029292,-0.3353413341283403,0.5164362081345719,-0.1437539036474377,-0.29102907986623805,0.09289555696257297,-0.38536607244104915,-0.01486179333223985,-0.1866817717683713,0.6238860385487062,0.4254698948223875,-0.5409082873883354,32,2,Diablo,
di-corpse-explosion-necro,-0.2876840287957317,0.20232852786956979,0.5093204651411566,-0.28911001302715283,-0.01168784699169432,0.10879870864777405,0.05137486638974417,0.2773678822849159,0.20271236630370243,0.3017434761782249,-0.19353563350437766,-0.24980576549725914,-0.07455695923107723,0.10705806622269178,116,2,Diablo,
di-crusader-banner-support,-0.5521312079364636,-0.23783348149004657,-0.17171353853037588,-0.11754748449273204,-0.11756138937214376,-0.18960895500109293,0.23526117122325735,-0.210521611817822,-0.2111515552625417,-0.07830772988864731,-0.04002175381740457,-0.05769349876573031,0.04431798811759518,-0.18254124505567446,69,2,Diablo,
di-cyclone-monk-pvp,0.0997862284224578,-0.38977573907672247,1.0016778120530487,0.3231674371357553,0.5375935977624998,-0.7892767522702255,-0.16978648730928766,-0.1766667681730768,-0.3075513562893477,-0.6034565526210615,-0.6767215391748371,-0.0256653809599173,0.42533447432682764,0.01732250626641743,21,1,Diablo,
di-draw-quarter-crusader,-0.04079862624390894,-0.7415994351294736,0.9651563707528821,0.7187638469924778,0.5368140490677213,-1.3283890677644483,0.012322723970962998,-0.1145949684058358,-0.49051181045578335,-0.1356514533535806,0.21426476634303052,0.4498526591347642,-0.249399893039109,-0.06403316457054334,21,1,Diablo,
di-druid-bear,0.014034111406797549,-0.9890203606060305,-0.19188985978301668,-0.4957830403109707,0.6402984494805648,-0.12154193818053864,-0.11535649999429878,0.1236093928081586,-0.032856178798374526,-0.005104220416125038,0.0937832683617669,0.03379183206250516,0.19580521656626815,-0.16326296881876648,30,1,Diablo,
di-frenzy-barb,0.1218679949419172,0.05789173893573686,-0.001418525364189864,0.3459112045684288,0.08980315803885676,-0.05400734225355703,0.28034672412549283,-0.26845857463901984,-0.15882229050395277,-0.22465669117533313,-0.6020583593631847,-0.13517897438147936,-0.17240029812374966,0.1521913675500571,18,2,Diablo,
di-hota-wotb-barb,-0.5580251948928564,-0.12823076082304669,0.3443351192647262,0.08636742434903709,-0.20228087741729603,0.2915809437227859,0.4522410373517239,0.36802711172286195,0.1548009122215978,0.027044619360777896,-0.040675240447353635,-0.1576373948868924,0.02306245336260059,-0.07960328297898245,19,2,Diablo,
di-meteor-wizard,-0.6468468651269237,0.23237436979783643,0.8195595911821512,-0.1240883864688783,-0.371117817394909,0.401293439036805,0.25848021635720314,0.9117424444478637,0.4268290415957755,0.11707828125900956,0.4500224121403096,0.18482885298866125,-0.08120639757913413,0.5904839233658068,9,2,Diablo,
di-minion-necro,0.06834153326634533,-0.9589827879763894,-0.2487221673961823,-0.9106986421273355,0.6712771529572173,-0.4064400839348774,-0.8642722056524371,0.002276870696144815,0.5357188264789412,0.4876234471914218,0.18209301999258543,0.5254728590430744,0.547377279333588,-0.18569650122842038,3,1,Diablo,MINION-PET
di-monk-sss,-0.049663428249154505,-0.29059785790067433,0.2456269817104861,-0.0983277337247649,0.31122212805401,0.10796706806091817,0.7202639250744384,0.155101508796676,0.14262568082458682,-0.18438229542892312,0.13396032247213902,-0.44797778524247917,-0.13552161481833655,-0.14390677053345863,75,2,Diablo,
di-multishot-dh,0.6972195144911019,0.5341474633777712,0.33576178238217513,-0.433738962267452,-0.41957048290039906,-0.18750263161578917,0.5102473953813282,-0.6632532194218896,0.001248271230411337,0.651658723085849,0.13303608833513922,-0.009214588668627365,0.3389120384521225,-0.24291759519590667,45,0,Diablo,
di-ray-of-frost-wizard,1.028712532674024,-0.5311912759638554,1.5194132537975844,-0.8654706194071355,0.04276132596667682,0.7429606118415993,0.12181012372742377,-0.20165534459397874,-0.4768509496175332,-0.07542436654461868,-0.22476986333786472,0.38355281478431325,-0.5180219229439397,-0.08082249912081438,22,0,Diablo,CHANNELED-BEAM
di-spiritform-druid-pvp,0.07358798011466448,-0.3074859205089779,0.677253998440397,-0.020088468905318197,0.3130555879675322,-0.6736334439154277,-0.49642626804673595,0.07722288523736393,0.011903460320533093,0.11209333391862254,-0.2587123590526844,0.05647715475595791,0.020837782944636278,-0.21439397268870122,21,1,Diablo,
di-tempest,0.24644890379766768,-0.349965957189507,-0.07535288026873847,-0.31729018614282256,0.27794618514244285,-0.18245550652706577,0.2141815463983225,0.026133234978980045,-0.21189354937550348,-0.2028729685781681,-0.16808976732655048,-0.5043723088077356,-0.07468649218082031,-0.19775764410238428,76,1,Diablo,
di-vengeance-strafe-dh,0.4578937198752012,0.34480247615902915,0.2942517692208003,-0.37599293412813006,-0.319524364265522,-0.42612278787608243,0.38745270554055544,-0.8076628230953625,-0.13447170828460495,0.4761477996883826,0.1366959372246725,-0.17360284969157452,0.20531452142167164,0.016234490900056554,45,0,Diablo,
di-warlock-launch,-0.4998210423763426,-0.003948439264907672,0.20977972781655058,-0.2579237328949977,0.08298301454858575,-0.08635137749841729,-0.06275496075983458,0.3120691770601226,-0.2063490254982654,0.09244884436102173,-0.17220200958336201,-0.05359126718088652,0.28323028185276217,0.2004797572887994,9,2,Diablo,
di-whirlwind-barb,1.0575114625589754,-1.5618568867494458,0.017647941237731765,0.44671293062310796,-0.7786926761127937,0.030096634215122778,-0.2997531712529126,0.14096799757465808,-0.06404155260681839,-0.4697619083678948,0.15221517728894404,0.14578514589300634,0.5339790714669571,0.5048282043013316,0,1,Diablo,WHIRLWIND
gd-aar-spellbinder,1.0821306618635267,-0.36829066127728827,0.32946214931612067,-0.5324421059867065,-0.44608198373054586,0.7337184265674275,0.42617609132696715,-0.007646035911033737,-0.28322213192389195,0.313855802198393,0.058324640471704645,0.12600142169707218,-0.5150137720842902,0.04440649050925206,22,0,gd,CHANNELED-BEAM
gd-aegis-paladin,0.18473201023947988,0.5342728790692012,-0.2686163066862848,0.029701703354908737,-0.05370005901621777,-0.04400337372308881,-0.35219354888495924,-0.1395038934172495,-0.14346808877432862,-0.2567151159653599,0.3305998546010011,-0.2548869357739184,0.08197612822730505,-0.18379883706880445,63,0,gd,
gd-belgothian-blademaster,0.017360355783002854,-0.061019887946521134,-0.16906925239856943,0.6062564003850041,0.1062049365624285,-0.19344568454111946,0.8185747266159702,-0.22529187121141836,0.17922692125710285,0.06489975422429425,0.04692570790412563,-0.04355558839548522,0.3827197452877706,-0.2560983938432989,57,2,gd,
gd-berserker-wereforms,-0.1932997309249355,0.08264223370157918,0.005759050144170608,0.324772538819208,0.20101302047382227,0.26605361155672475,-0.01882778003339023,0.10474132905872044,-0.5050575563916683,-0.005912574851462853,-0.0969492855981928,0.22945556355424815,0.410109183180535,0.22158688614658217,17,2,gd,
