frame,t_sec,wave,hp,health_max,deficit,delta_hp
5845,780.4167,157,20005,20005,0,0
5846,780.4333,157,20005,20005,0,0
5847,780.45,157,20005,20005,0,0
5848,780.4667,157,20005,20005,0,0
5849,780.4833,157,20005,20005,0,0
5850,780.5,157,20005,20005,0,0
5851,780.5167,157,20005,20005,0,0
5852,780.5333,157,20005,20005,0,0
5853,780.55,157,20005,20005,0,0
5854,780.5667,157,20005,20005,0,0
5855,780.5833,157,20005,20005,0,0
5856,780.6,157,20005,20005,0,0
5857,780.6167,157,20005,20005,0,0
5858,780.6333,157,20005,20005,0,0
5859,780.65,157,20005,20005,0,0
5860,780.6667,157,20005,20005,0,0
5861,780.6833,157,20005,20005,0,0
5862,780.7,157,20005,20005,0,0
5863,780.7167,157,20005,20005,0,0
5864,780.7333,157,20005,20005,0,0
5865,780.75,157,20005,20005,0,0
5866,780.7667,157,20005,20005,0,0
5867,780.7833,157,20005,20005,0,0
5868,780.8,157,20005,20005,0,0
5869,780.8167,157,20005,20005,0,0
5870,780.8333,157,20005,20005,0,0
5871,780.85,157,20005,20005,0,0
5872,780.8667,157,20005,20005,0,0
5873,780.8833,157,20005,20005,0,0
5874,780.9,157,20005,20005,0,0
5875,780.9167,157,20005,20005,0,0
5876,780.9333,157,20005,20005,0,0
5877,780.95,157,20005,20005,0,0
5878,780.9667,157,20005,20005,0,0
5879,780.9833,157,20005,20005,0,0
5880,781.0,157,20005,20005,0,0
5881,781.0167,157,20005,20005,0,0
5882,781.0333,157,20005,20005,0,0
5883,781.05,157,20005,20005,0,0
5884,781.0667,157,20005,20005,0,0
5885,781.0833,157,20005,20005,0,0
5886,781.1,157,20005,20005,0,0
5887,781.1167,157,20005,20005,0,0
5888,781.1333,157,20005,20005,0,0
5889,781.15,157,20005,20005,0,0
5890,781.1667,157,20005,20005,0,0
5891,781.1833,157,20005,20005,0,0
5892,781.2,157,20005,20005,0,0
5893,781.2167,157,20005,20005,0,0
5894,781.2333,157,20005,20005,0,0
5895,781.25,157,20005,20005,0,0
5896,781.2667,157,20005,20005,0,0
5897,781.2833,157,20005,20005,0,0
5898,781.3,157,20005,20005,0,0
5899,781.3167,157,20005,20005,0,0
5900,781.3333,157,20005,20005,0,0
5901,781.35,157,20005,20005,0,0
5902,781.3667,157,20005,20005,0,0
5903,781.3833,157,20005,20005,0,0
5904,781.4,157,20005,20005,0,0
5905,781.4167,157,20005,20005,0,0
5906,781.4333,157,20005,20005,0,0
5907,781.45,157,20005,20005,0,0
5908,781.4667,157,20005,20005,0,0
5909,781.4833,157,20005,20005,0,0
5910,781.5,157,20005,20005,0,0
5911,781.5167,157,20005,20005,0,0
5912,781.5333,157,20005,20005,0,0
5913,781.55,157,20005,20005,0,0
5914,781.5667,157,20005,20005,0,0
5915,781.5833,157,20005,20005,0,0
5916,781.6,157,20005,20005,0,0
5917,781.6167,157,20005,20005,0,0
5918,781.6333,157,20005,20005,0,0
5919,781.65,157,20005,20005,0,0
5920,781.6667,157,20005,20005,0,0
5921,781.6833,157,20005,20005,0,0
5922,781.7,157,20005,20005,0,0
5923,781.7167,157,20005,20005,0,0
5924,781.7333,157,20005,20005,0,0
5925,781.75,157,20005,20005,0,0
5926,781.7667,157,20005,20005,0,0
5927,781.7833,157,20005,20005,0,0
5928,781.8,157,20005,20005,0,0
5929,781.8167,157,20005,20005,0,0
5930,781.8333,157,20005,20005,0,0
5931,781.85,157,20005,20005,0,0
5932,781.8667,157,20005,20005,0,0
5933,781.8833,157,20005,20005,0,0
5934,781.9,157,20005,20005,0,0
5935,781.9167,157,20005,20005,0,0
5936,781.9333,157,20005,20005,0,0
5937,781.95,157,20005,20005,0,0
5938,781.9667,157,20005,20005,0,0
5939,781.9833,157,20005,20005,0,0
5940,782.0,157,20005,20005,0,0
5941,782.0167,157,20005,20005,0,0
5942,782.0333,157,20005,20005,0,0
5943,782.05,157,20005,20005,0,0
5944,782.0667,157,20005,20005,0,0
5945,782.0833,157,20005,20005,0,0
5946,782.1,157,20005,20005,0,0
5947,782.1167,157,20005,20005,0,0
5948,782.1333,157,20005,20005,0,0
5949,782.15,157,20005,20005,0,0
5950,782.1667,157,20005,20005,0,0
5951,782.1833,157,20005,20005,0,0
5952,782.2,157,20005,20005,0,0
5953,782.2167,157,20005,20005,0,0
5954,782.2333,157,20005,20005,0,0
5955,782.25,157,20005,20005,0,0
5956,782.2667,157,20005,20005,0,0
5957,782.2833,157,20005,20005,0,0
5958,782.3,157,20005,20005,0,0
5959,782.3167,157,20005,20005,0,0
5960,782.3333,157,20005,20005,0,0
5961,782.35,157,20005,20005,0,0
5962,782.3667,157,20005,20005,0,0
5963,782.3833,157,20005,20005,0,0
5964,782.4,157,20005,20005,0,0
5965,782.4167,157,19815,20005,190,-190
5966,782.4333,157,19817,20005,188,2
5967,782.45,157,19819,20005,186,2
5968,782.4667,157,19821,20005,184,2
5969,782.4833,157,19824,20005,181,3
5970,782.5,157,19826,20005,179,2
5971,782.5167,157,19828,20005,177,2
5972,782.5333,157,19830,20005,175,2
5973,782.55,157,19832,20005,173,2
5974,782.5667,157,19834,20005,171,2
5975,782.5833,157,19836,20005,169,2
5976,782.6,157,19838,20005,167,2
5977,782.6167,157,19840,20005,165,2
5978,782.6333,157,19843,20005,162,3
5979,782.65,157,19845,20005,160,2
5980,782.6667,157,19847,20005,158,2
5981,782.6833,157,19849,20005,156,2
5982,782.7,157,20005,20005,0,156
5983,782.7167,157,20005,20005,0,0
5984,782.7333,157,20005,20005,0,0
5985,782.75,157,20005,20005,0,0
5986,782.7667,157,20005,20005,0,0
5987,782.7833,157,20005,20005,0,0
5988,782.8,157,20005,20005,0,0
5989,782.8167,157,20005,20005,0,0
5990,782.8333,157,20005,20005,0,0
5991,782.85,157,20005,20005,0,0
5992,782.8667,157,20005,20005,0,0
5993,782.8833,157,20005,20005,0,0
5994,782.9,157,20005,20005,0,0
5995,782.9167,157,20005,20005,0,0
5996,782.9333,157,20005,20005,0,0
5997,782.95,157,20005,20005,0,0
5998,782.9667,157,20005,20005,0,0
5999,782.9833,157,20005,20005,0,0
6000,783.0,157,20005,20005,0,0
6001,783.0167,157,20005,20005,0,0
6002,783.0333,157,20005,20005,0,0
6003,783.05,157,20005,20005,0,0
6004,783.0667,157,20005,20005,0,0
6005,783.0833,157,20005,20005,0,0
6006,783.1,157,20005,20005,0,0
6007,783.1167,157,20005,20005,0,0
6008,783.1333,157,20005,20005,0,0
6009,783.15,157,20005,20005,0,0
6010,783.1667,157,20005,20005,0,0
6011,783.1833,157,20005,20005,0,0
6012,783.2,157,20005,20005,0,0
6013,783.2167,157,20005,20005,0,0
6014,783.2333,157,20005,20005,0,0
6015,783.25,157,20005,20005,0,0
6016,783.2667,157,20005,20005,0,0
6017,783.2833,157,20005,20005,0,0
6018,783.3,157,20005,20005,0,0
6019,783.3167,157,20005,20005,0,0
6020,783.3333,157,20005,20005,0,0
6021,783.35,157,20005,20005,0,0
6022,783.3667,157,20005,20005,0,0
6023,783.3833,157,19682,20005,323,-323
6024,783.4,157,20005,20005,0,323
6025,783.4167,157,19580,20005,425,-425
6026,783.4333,157,20005,20005,0,425
6027,783.45,157,20005,20005,0,0
6028,783.4667,157,20005,20005,0,0
6029,783.4833,157,20005,20005,0,0
6030,783.5,157,20005,20005,0,0
6031,783.5167,157,20005,20005,0,0
6032,783.5333,157,18780,20005,1225,-1225
6033,783.55,157,18783,20005,1222,3
6034,783.5667,157,18783,20005,1222,0
6035,783.5833,157,18785,20005,1220,2
6036,783.6,157,18788,20005,1217,3
6037,783.6167,157,18791,20005,1214,3
6038,783.6333,157,20005,20005,0,1214
6039,783.65,157,20005,20005,0,0
6040,783.6667,157,20005,20005,0,0
6041,783.6833,157,20005,20005,0,0
6042,783.7,157,20005,20005,0,0
6043,783.7167,157,20005,20005,0,0
6044,783.7333,157,20005,20005,0,0
6045,783.75,157,20005,20005,0,0
6046,783.7667,157,20005,20005,0,0
6047,783.7833,157,20005,20005,0,0
6048,783.8,157,20005,20005,0,0
6049,783.8167,157,20005,20005,0,0
6050,783.8333,157,18780,20005,1225,-1225
6051,783.85,157,18780,20005,1225,0
6052,783.8667,157,18783,20005,1222,3
6053,783.8833,157,18785,20005,1220,2
6054,783.9,157,18787,20005,1218,2
6055,783.9167,157,18790,20005,1215,3
6056,783.9333,157,18792,20005,1213,2
6057,783.95,157,18792,20005,1213,0
6058,783.9667,157,18795,20005,1210,3
6059,783.9833,157,18797,20005,1208,2
6060,784.0,157,18800,20005,1205,3
6061,784.0167,157,18802,20005,1203,2
6062,784.0333,157,18805,20005,1200,3
6063,784.05,157,18807,20005,1198,2
6064,784.0667,157,18810,20005,1195,3
6065,784.0833,157,18810,20005,1195,0
6066,784.1,157,18812,20005,1193,2
6067,784.1167,157,18812,20005,1193,0
6068,784.1333,157,18815,20005,1190,3
6069,784.15,157,18817,20005,1188,2
6070,784.1667,157,18820,20005,1185,3
6071,784.1833,157,18820,20005,1185,0
6072,784.2,157,18822,20005,1183,2
6073,784.2167,157,20005,20005,0,1183
6074,784.2333,157,20005,20005,0,0
6075,784.25,157,20005,20005,0,0
6076,784.2667,157,20005,20005,0,0
6077,784.2833,157,20005,20005,0,0
6078,784.3,157,20005,20005,0,0
6079,784.3167,157,20005,20005,0,0
6080,784.3333,157,20005,20005,0,0
6081,784.35,157,19560,20005,445,-445
6082,784.3667,157,19563,20005,442,3
6083,784.3833,157,19563,20005,442,0
6084,784.4,157,20005,20005,0,442
6085,784.4167,157,19557,20005,448,-448
6086,784.4333,157,19560,20005,445,3
6087,784.45,157,19536,20005,469,-24
6088,784.4667,157,19536,20005,469,0
6089,784.4833,157,20005,20005,0,469
6090,784.5,157,20005,20005,0,0
6091,784.5167,157,20005,20005,0,0
6092,784.5333,157,20005,20005,0,0
6093,784.55,157,20005,20005,0,0
6094,784.5667,157,19979,20005,26,-26
6095,784.5833,157,19981,20005,24,2
6096,784.6,157,19981,20005,24,0
6097,784.6167,157,19984,20005,21,3
6098,784.6333,157,19987,20005,18,3
6099,784.65,157,19987,20005,18,0
6100,784.6667,157,20005,20005,0,18
6101,784.6833,157,19979,20005,26,-26
6102,784.7,157,19981,20005,24,2
6103,784.7167,157,19984,20005,21,3
6104,784.7333,157,19984,20005,21,0
6105,784.75,157,19987,20005,18,3
6106,784.7667,157,19964,20005,41,-23
6107,784.7833,157,19966,20005,39,2
6108,784.8,157,19969,20005,36,3
6109,784.8167,157,19969,20005,36,0
6110,784.8333,157,19972,20005,33,3
6111,784.85,157,19975,20005,30,3
6112,784.8667,157,19951,20005,54,-24
6113,784.8833,157,19951,20005,54,0
6114,784.9,157,19954,20005,51,3
6115,784.9167,157,19956,20005,49,2
6116,784.9333,157,19959,20005,46,3
6117,784.95,157,19959,20005,46,0
6118,784.9667,157,19962,20005,43,3
6119,784.9833,157,19938,20005,67,-24
6120,785.0,157,19941,20005,64,3
6121,785.0167,157,19941,20005,64,0
6122,785.0333,157,19944,20005,61,3
6123,785.05,157,19946,20005,59,2
6124,785.0667,157,19923,20005,82,-23
6125,785.0833,157,19923,20005,82,0
6126,785.1,157,19926,20005,79,3
6127,785.1167,157,19928,20005,77,2
6128,785.1333,157,19928,20005,77,0
6129,785.15,157,19931,20005,74,3
6130,785.1667,157,19934,20005,71,3
6131,785.1833,157,19911,20005,94,-23
6132,785.2,157,19911,20005,94,0
6133,785.2167,157,19913,20005,92,2
6134,785.2333,157,19916,20005,89,3
6135,785.25,157,19919,20005,86,3
6136,785.2667,157,19895,20005,110,-24
6137,785.2833,157,19895,20005,110,0
6138,785.3,157,19898,20005,107,3
6139,785.3167,157,19901,20005,104,3
6140,785.3333,157,19901,20005,104,0
6141,785.35,157,19904,20005,101,3
6142,785.3667,157,19907,20005,98,3
6143,785.3833,157,19907,20005,98,0
6144,785.4,157,19883,20005,122,-24
6145,785.4167,157,19443,20005,562,-440
6146,785.4333,157,19443,20005,562,0
6147,785.45,157,20005,20005,0,562
6148,785.4667,157,20005,20005,0,0
6149,785.4833,157,20005,20005,0,0
6150,785.5,157,19979,20005,26,-26
6151,785.5167,157,19072,20005,933,-907
6152,785.5333,157,19072,20005,933,0
6153,785.55,157,19075,20005,930,3
6154,785.5667,157,19075,20005,930,0
6155,785.5833,157,20005,20005,0,930
6156,785.6,157,19960,20005,45,-45
6157,785.6167,157,19923,20005,82,-37
6158,785.6333,157,19923,20005,82,0
6159,785.65,157,19926,20005,79,3
6160,785.6667,157,19929,20005,76,3
6161,785.6833,157,19887,20005,118,-42
6162,785.7,157,19887,20005,118,0
6163,785.7167,157,19850,20005,155,-37
6164,785.7333,157,19853,20005,152,3
6165,785.75,157,19853,20005,152,0
6166,785.7667,157,19856,20005,149,3
6167,785.7833,157,19859,20005,146,3
6168,785.8,157,19859,20005,146,0
6169,785.8167,157,18057,20005,1948,-1802
6170,785.8333,157,18060,20005,1945,3
6171,785.85,157,18060,20005,1945,0
6172,785.8667,157,18063,20005,1942,3
6173,785.8833,157,18063,20005,1942,0
6174,785.9,157,18066,20005,1939,3
6175,785.9167,157,18066,20005,1939,0
6176,785.9333,157,17965,20005,2040,-101
6177,785.95,157,17968,20005,2037,3
6178,785.9667,157,17968,20005,2037,0
6179,785.9833,157,17971,20005,2034,3
6180,786.0,157,17971,20005,2034,0
6181,786.0167,157,19092,20005,913,1121
6182,786.0333,157,18991,20005,1014,-101
6183,786.05,157,18991,20005,1014,0
6184,786.0667,157,18995,20005,1010,4
6185,786.0833,157,18995,20005,1010,0
6186,786.1,157,18998,20005,1007,3
6187,786.1167,157,19363,20005,642,365
6188,786.1333,157,19363,20005,642,0
6189,786.15,157,19281,20005,724,-82
6190,786.1667,157,19284,20005,721,3
6191,786.1833,157,19284,20005,721,0
6192,786.2,157,19288,20005,717,4
6193,786.2167,157,19288,20005,717,0
6194,786.2333,157,19794,20005,211,506
6195,786.25,157,19794,20005,211,0
6196,786.2667,157,19757,20005,248,-37
6197,786.2833,157,19760,20005,245,3
6198,786.3,157,19760,20005,245,0
6199,786.3167,157,18887,20005,1118,-873
6200,786.3333,157,18887,20005,1118,0
6201,786.35,157,19901,20005,104,1014
6202,786.3667,157,19901,20005,104,0
6203,786.3833,157,19904,20005,101,3
6204,786.4,157,19904,20005,101,0
6205,786.4167,157,19908,20005,97,4
6206,786.4333,157,19838,20005,167,-70
6207,786.45,157,19838,20005,167,0
6208,786.4667,157,19965,20005,40,127
6209,786.4833,157,19965,20005,40,0
6210,786.5,157,19437,20005,568,-528
6211,786.5167,157,19437,20005,568,0
6212,786.5333,157,18661,20005,1344,-776
6213,786.55,157,18661,20005,1344,0
6214,786.5667,157,20005,20005,0,1344
6215,786.5833,157,20005,20005,0,0
6216,786.6,157,20005,20005,0,0
6217,786.6167,157,20005,20005,0,0
6218,786.6333,157,20005,20005,0,0
6219,786.65,157,20005,20005,0,0
6220,786.6667,157,19931,20005,74,-74
6221,786.6833,157,19931,20005,74,0
6222,786.7,157,19965,20005,40,34
6223,786.7167,157,19969,20005,36,4
6224,786.7333,157,19969,20005,36,0
6225,786.75,157,19899,20005,106,-70
6226,786.7667,157,19899,20005,106,0
6227,786.7833,157,19863,20005,142,-36
6228,786.8,157,19863,20005,142,0
6229,786.8167,157,20005,20005,0,142
6230,786.8333,157,19995,20005,10,-10
6231,786.85,157,19995,20005,10,0
6232,786.8667,157,18674,20005,1331,-1321
6233,786.8833,157,18674,20005,1331,0
6234,786.9,157,18678,20005,1327,4
6235,786.9167,157,20005,20005,0,1327
6236,786.9333,157,20005,20005,0,0
6237,786.95,157,19931,20005,74,-74
6238,786.9667,157,19931,20005,74,0
6239,786.9833,157,19895,20005,110,-36
6240,787.0,157,19898,20005,107,3
6241,787.0167,157,19898,20005,107,0
6242,787.0333,157,19977,20005,28,79
6243,787.05,157,19977,20005,28,0
6244,787.0667,157,19895,20005,110,-82
6245,787.0833,157,19898,20005,107,3
6246,787.1,157,19898,20005,107,0
6247,787.1167,157,19902,20005,103,4
6248,787.1333,157,19902,20005,103,0
6249,787.15,157,19931,20005,74,29
6250,787.1667,157,19895,20005,110,-36
6251,787.1833,157,19895,20005,110,0
6252,787.2,157,19898,20005,107,3
6253,787.2167,157,19898,20005,107,0
6254,787.2333,157,19902,20005,103,4
6255,787.25,157,19891,20005,114,-11
6256,787.2667,157,19891,20005,114,0
6257,787.2833,157,19895,20005,110,4
6258,787.3,157,19895,20005,110,0
6259,787.3167,157,19898,20005,107,3
6260,787.3333,157,19898,20005,107,0
6261,787.35,157,19902,20005,103,4
6262,787.3667,157,19979,20005,26,77
6263,787.3833,157,19979,20005,26,0
6264,787.4,157,19983,20005,22,4
6265,787.4167,157,19983,20005,22,0
6266,787.4333,157,19987,20005,18,4
6267,787.45,157,19975,20005,30,-12
6268,787.4667,157,19975,20005,30,0
6269,787.4833,157,19968,20005,37,-7
6270,787.5,157,19968,20005,37,0
6271,787.5167,157,19559,20005,446,-409
6272,787.5333,157,19559,20005,446,0
6273,787.55,157,19563,20005,442,4
6274,787.5667,157,20005,20005,0,442
6275,787.5833,157,20005,20005,0,0
6276,787.6,157,20005,20005,0,0
6277,787.6167,157,20005,20005,0,0
6278,787.6333,157,20005,20005,0,0
6279,787.65,157,20005,20005,0,0
6280,787.6667,157,20005,20005,0,0
6281,787.6833,157,20005,20005,0,0
6282,787.7,157,20005,20005,0,0
6283,787.7167,157,19371,20005,634,-634
6284,787.7333,157,19371,20005,634,0
6285,787.75,157,18876,20005,1129,-495
6286,787.7667,157,18876,20005,1129,0
6287,787.7833,157,18268,20005,1737,-608
6288,787.8,157,18268,20005,1737,0
6289,787.8167,157,18272,20005,1733,4
6290,787.8333,157,19979,20005,26,1707
6291,787.85,157,19979,20005,26,0
6292,787.8667,157,19967,20005,38,-12
6293,787.8833,157,19967,20005,38,0
6294,787.9,157,17772,20005,2233,-2195
6295,787.9167,157,17750,20005,2255,-22
6296,787.9333,157,17750,20005,2255,0
6297,787.95,157,19591,20005,414,1841
6298,787.9667,157,19591,20005,414,0
6299,787.9833,157,19585,20005,420,-6
6300,788.0,157,19588,20005,417,3
6301,788.0167,157,19588,20005,417,0
6302,788.0333,157,19566,20005,439,-22
6303,788.05,157,19566,20005,439,0
6304,788.0667,157,19990,20005,15,424
6305,788.0833,157,19983,20005,22,-7
6306,788.1,157,19983,20005,22,0
6307,788.1167,157,19960,20005,45,-23
6308,788.1333,157,19960,20005,45,0
6309,788.15,157,19964,20005,41,4
6310,788.1667,157,19979,20005,26,15
6311,788.1833,157,19979,20005,26,0
6312,788.2,157,19983,20005,22,4
6313,788.2167,157,19983,20005,22,0
6314,788.2333,157,19960,20005,45,-23
6315,788.25,157,19960,20005,45,0
6316,788.2667,157,19948,20005,57,-12
6317,788.2833,157,19995,20005,10,47
6318,788.3,157,19995,20005,10,0
6319,788.3167,157,19998,20005,7,3
6320,788.3333,157,19998,20005,7,0
6321,788.35,157,19976,20005,29,-22
6322,788.3667,157,19954,20005,51,-22
6323,788.3833,157,19954,20005,51,0
6324,788.4,157,20005,20005,0,51
6325,788.4167,157,20005,20005,0,0
6326,788.4333,157,19428,20005,577,-577
6327,788.45,157,19428,20005,577,0
6328,788.4667,157,19416,20005,589,-12
6329,788.4833,157,19410,20005,595,-6
6330,788.5,157,19410,20005,595,0
6331,788.5167,157,19410,20005,595,0
6332,788.5333,157,20005,20005,0,595
6333,788.55,157,19566,20005,439,-439
6334,788.5667,157,19566,20005,439,0
6335,788.5833,157,20005,20005,0,439
6336,788.6,157,20005,20005,0,0
6337,788.6167,157,20005,20005,0,0
6338,788.6333,157,20005,20005,0,0
6339,788.65,157,19979,20005,26,-26
6340,788.6667,157,19979,20005,26,0
6341,788.6833,157,19983,20005,22,4
6342,788.7,157,19477,20005,528,-506
6343,788.7167,157,19477,20005,528,0
6344,788.7333,157,19481,20005,524,4
6345,788.75,157,19481,20005,524,0
6346,788.7667,157,20005,20005,0,524
6347,788.7833,157,20005,20005,0,0
6348,788.8,157,19995,20005,10,-10
6349,788.8167,157,19995,20005,10,0
6350,788.8333,157,19366,20005,639,-629
6351,788.85,157,19366,20005,639,0
6352,788.8667,157,19344,20005,661,-22
6353,788.8833,157,20005,20005,0,661
6354,788.9,157,20005,20005,0,0
6355,788.9167,157,18290,20005,1715,-1715
6356,788.9333,157,18290,20005,1715,0
6357,788.95,157,18268,20005,1737,-22
6358,788.9667,157,18268,20005,1737,0
6359,788.9833,157,18272,20005,1733,4
6360,789.0,157,18272,20005,1733,0
6361,789.0167,157,19995,20005,10,1723
6362,789.0333,157,19999,20005,6,4
6363,789.05,157,19999,20005,6,0
6364,789.0667,157,19976,20005,29,-23
6365,789.0833,157,19976,20005,29,0
6366,789.1,157,19970,20005,35,-6
6367,789.1167,157,19970,20005,35,0
6368,789.1333,157,20005,20005,0,35
6369,789.15,157,20005,20005,0,0
6370,789.1667,157,19979,20005,26,-26
6371,789.1833,157,19979,20005,26,0
6372,789.2,157,19982,20005,23,3
6373,789.2167,157,19982,20005,23,0
6374,789.2333,157,19976,20005,29,-6
6375,789.25,157,19976,20005,29,0
6376,789.2667,157,19979,20005,26,3
6377,789.2833,157,19982,20005,23,3
6378,789.3,157,19982,20005,23,0
6379,789.3167,157,19976,20005,29,-6
6380,789.3333,157,19976,20005,29,0
6381,789.35,157,19954,20005,51,-22
6382,789.3667,157,19954,20005,51,0
6383,789.3833,157,20005,20005,0,51
6384,789.4,157,20005,20005,0,0
6385,789.4167,157,19994,20005,11,-11
6386,789.4333,157,19998,20005,7,4
6387,789.45,157,19998,20005,7,0
6388,789.4667,157,19976,20005,29,-22
6389,789.4833,157,19976,20005,29,0
6390,789.5,157,19994,20005,11,18
6391,789.5167,157,19994,20005,11,0
6392,789.5333,157,19998,20005,7,4
6393,789.55,157,19998,20005,7,0
6394,789.5667,157,19976,20005,29,-22
6395,789.5833,157,19976,20005,29,0
6396,789.6,157,19567,20005,438,-409
6397,789.6167,157,19567,20005,438,0
6398,789.6333,157,20005,20005,0,438
6399,789.65,157,20005,20005,0,0
6400,789.6667,157,20005,20005,0,0
6401,789.6833,157,20005,20005,0,0
6402,789.7,157,20005,20005,0,0
6403,789.7167,157,20005,20005,0,0
6404,789.7333,157,19239,20005,766,-766
6405,789.75,157,19239,20005,766,0
6406,789.7667,157,20005,20005,0,766
6407,789.7833,157,20005,20005,0,0
6408,789.8,157,19979,20005,26,-26
6409,789.8167,157,19972,20005,33,-7
6410,789.8333,157,19972,20005,33,0
6411,789.85,157,19977,20005,28,5
6412,789.8667,157,19977,20005,28,0
6413,789.8833,157,19955,20005,50,-22
6414,789.9,157,19955,20005,50,0
6415,789.9167,157,19948,20005,57,-7
6416,789.9333,157,20005,20005,0,57
6417,789.95,157,20005,20005,0,0
6418,789.9667,157,19979,20005,26,-26
6419,789.9833,157,19979,20005,26,0
6420,790.0,157,19982,20005,23,3
6421,790.0167,157,19982,20005,23,0
6422,790.0333,157,19976,20005,29,-6
6423,790.05,157,19954,20005,51,-22
6424,790.0667,157,19954,20005,51,0
6425,790.0833,157,19957,20005,48,3
6426,790.1,157,19957,20005,48,0
6427,790.1167,157,19951,20005,54,-6
6428,790.1333,157,19951,20005,54,0
6429,790.15,157,19954,20005,51,3
6430,790.1667,157,19954,20005,51,0
6431,790.1833,157,19932,20005,73,-22
6432,790.2,157,19316,20005,689,-616
6433,790.2167,157,19316,20005,689,0
6434,790.2333,157,19309,20005,696,-7
6435,790.25,157,19309,20005,696,0
6436,790.2667,157,19287,20005,718,-22
6437,790.2833,157,19287,20005,718,0
6438,790.3,157,19290,20005,715,3
6439,790.3167,157,19290,20005,715,0
6440,790.3333,157,19995,20005,10,705
6441,790.35,157,19995,20005,10,0
6442,790.3667,157,19999,20005,6,4
6443,790.3833,157,19976,20005,29,-23
6444,790.4,157,19976,20005,29,0
6445,790.4167,157,19970,20005,35,-6
6446,790.4333,157,19970,20005,35,0
6447,790.45,157,20005,20005,0,35
6448,790.4667,157,19979,20005,26,-26
6449,790.4833,157,19979,20005,26,0
6450,790.5,157,19982,20005,23,3
6451,790.5167,157,19982,20005,23,0
6452,790.5333,157,19976,20005,29,-6
6453,790.55,157,19976,20005,29,0
6454,790.5667,157,19979,20005,26,3
6455,790.5833,157,19979,20005,26,0
6456,790.6,157,19982,20005,23,3
6457,790.6167,157,19982,20005,23,0
6458,790.6333,157,19976,20005,29,-6
6459,790.65,157,19976,20005,29,0
6460,790.6667,157,20005,20005,0,29
6461,790.6833,157,20005,20005,0,0
6462,790.7,157,20005,20005,0,0
6463,790.7167,157,20005,20005,0,0
6464,790.7333,157,20005,20005,0,0
6465,790.75,157,20005,20005,0,0
6466,790.7667,157,20005,20005,0,0
6467,790.7833,157,19480,20005,525,-525
6468,790.8,157,19480,20005,525,0
6469,790.8167,157,20005,20005,0,525
6470,790.8333,157,19995,20005,10,-10
6471,790.85,157,19995,20005,10,0
6472,790.8667,157,19973,20005,32,-22
6473,790.8833,157,19973,20005,32,0
6474,790.9,157,19976,20005,29,3
6475,790.9167,157,19976,20005,29,0
6476,790.9333,157,19994,20005,11,18
6477,790.95,157,19994,20005,11,0
6478,790.9667,157,20005,20005,0,11
6479,790.9833,157,20005,20005,0,0
6480,791.0,157,20005,20005,0,0
6481,791.0167,157,20005,20005,0,0
6482,791.0333,157,20005,20005,0,0
6483,791.05,157,20005,20005,0,0
6484,791.0667,157,19723,20005,282,-282
6485,791.0833,157,19723,20005,282,0
6486,791.1,157,19727,20005,278,4
6487,791.1167,157,19727,20005,278,0
6488,791.1333,157,20005,20005,0,278
6489,791.15,157,20005,20005,0,0
6490,791.1667,157,20005,20005,0,0
6491,791.1833,157,20005,20005,0,0
6492,791.2,157,20005,20005,0,0
6493,791.2167,157,20005,20005,0,0
6494,791.2333,157,20005,20005,0,0
6495,791.25,157,20005,20005,0,0
6496,791.2667,157,20005,20005,0,0
6497,791.2833,157,20005,20005,0,0
6498,791.3,157,20005,20005,0,0
6499,791.3167,157,20005,20005,0,0
6500,791.3333,157,20005,20005,0,0
6501,791.35,157,20005,20005,0,0
6502,791.3667,157,20005,20005,0,0
6503,791.3833,157,19591,20005,414,-414
6504,791.4,157,19594,20005,411,3
6505,791.4167,157,19594,20005,411,0
6506,791.4333,157,20005,20005,0,411
6507,791.45,157,20005,20005,0,0
6508,791.4667,157,20005,20005,0,0
6509,791.4833,157,19726,20005,279,-279
6510,791.5,157,19726,20005,279,0
6511,791.5167,157,19730,20005,275,4
6512,791.5333,157,19730,20005,275,0
6513,791.55,157,20005,20005,0,275
6514,791.5667,157,20005,20005,0,0
6515,791.5833,157,19979,20005,26,-26
6516,791.6,157,19126,20005,879,-853
6517,791.6167,157,19126,20005,879,0
6518,791.6333,157,19130,20005,875,4
6519,791.65,157,19130,20005,875,0
6520,791.6667,157,20005,20005,0,875
6521,791.6833,157,20005,20005,0,0
6522,791.7,157,19979,20005,26,-26
6523,791.7167,157,20005,20005,0,26
6524,791.7333,157,20005,20005,0,0
6525,791.75,157,20005,20005,0,0
6526,791.7667,157,20005,20005,0,0
6527,791.7833,157,19979,20005,26,-26
6528,791.8,157,19514,20005,491,-465
6529,791.8167,157,19514,20005,491,0
6530,791.8333,157,20005,20005,0,491
6531,791.85,157,20005,20005,0,0
6532,791.8667,157,20005,20005,0,0
6533,791.8833,157,19979,20005,26,-26
6534,791.9,157,19979,20005,26,0
6535,791.9167,157,20005,20005,0,26
6536,791.9333,157,20005,20005,0,0
6537,791.95,157,20005,20005,0,0
6538,791.9667,157,19979,20005,26,-26
6539,791.9833,157,19979,20005,26,0
6540,792.0,157,19457,20005,548,-522
6541,792.0167,157,19457,20005,548,0
6542,792.0333,157,19461,20005,544,4
6543,792.05,157,19464,20005,541,3
6544,792.0667,157,19464,20005,541,0
