id,mean_v,mean_s,dark_desat,flatcols,flatrows,L_dark,L_v,R_dark,R_v,delta_min,mtime,bytes
230,0.2914954423904419,0.3923066556453705,0.38727430555555553,0.0,0.005555555555555556,0.25131944444444443,0.3277589976787567,0.5232291666666666,0.2552318871021271,2.507818287037037,1785100032.811558,4178399
231,0.2920231819152832,0.39094027876853943,0.38914930555555555,0.0,0.005555555555555556,0.2522916666666667,0.32909613847732544,0.5260069444444444,0.2549501657485962,1.81609375,1785100037.1487606,4179439
232,0.29173508286476135,0.39131978154182434,0.3884722222222222,0.0,0.005555555555555556,0.2508680555555556,0.32828253507614136,0.5260763888888889,0.25518766045570374,1.81609375,1785100042.8315668,4178552
233,0.2935350239276886,0.38968712091445923,0.39005208333333335,0.0,0.0,0.2523611111111111,0.33072251081466675,0.5277430555555556,0.2563474774360657,2.2860358796296296,1785100046.6639738,4186477
234,0.2920709550380707,0.39122191071510315,0.38864583333333336,0.0,0.005555555555555556,0.2513888888888889,0.3287290334701538,0.5259027777777778,0.25541287660598755,2.2860358796296296,1785100051.7020006,4186931
235,0.2926274240016937,0.3906145691871643,0.3890104166666667,0.0,0.0,0.25222222222222224,0.3298574388027191,0.5257986111111111,0.2553974986076355,2.389207175925926,1785100053.7376533,4186116
236,0.2925315201282501,0.39069804549217224,0.3875173611111111,0.0,0.011111111111111112,0.2515277777777778,0.3291289508342743,0.5235069444444445,0.25593411922454834,2.546903935185185,1785100056.9302402,4180641
237,0.29380741715431213,0.38932475447654724,0.3888715277777778,0.0,0.0,0.25211805555555555,0.3313722610473633,0.525625,0.2562425136566162,2.652164351851852,1785100059.9626846,4177560
238,0.29194778203964233,0.38997378945350647,0.3894097222222222,0.0,0.016666666666666666,0.25243055555555555,0.32765495777130127,0.5263888888888889,0.2562406063079834,1.9076331018518518,1785100063.187302,4176751
239,0.2936882972717285,0.38852477073669434,0.3891145833333333,0.0,0.022222222222222223,0.2526388888888889,0.33031362295150757,0.5255902777777778,0.2570629119873047,1.9076331018518518,1785100072.5483825,4187097
240,0.2585233747959137,0.34745460748672485,0.46850694444444446,0.021875,0.0,0.3437847222222222,0.2890002727508545,0.5932291666666667,0.2280464470386505,8.448420138888888,1785100078.8874996,3901819
241,0.24339823424816132,0.3353746235370636,0.5103298611111111,0.0,0.016666666666666666,0.42510416666666667,0.25974851846694946,0.5955555555555555,0.22704793512821198,8.448420138888888,1785100081.251513,3822601
242,0.25961992144584656,0.34605151414871216,0.46737847222222223,0.00625,0.016666666666666666,0.33847222222222223,0.2936425805091858,0.5962847222222222,0.22559724748134613,5.314670138888889,1785100083.8220055,3889259
243,0.27091264724731445,0.34553444385528564,0.4405208333333333,0.009375,0.011111111111111112,0.2871875,0.3138352334499359,0.5938541666666667,0.227990061044693,2.8055844907407406,1785100086.9375618,3923159
244,0.26957967877388,0.3461557924747467,0.4434722222222222,0.00625,0.016666666666666666,0.2922222222222222,0.3120898902416229,0.5947222222222223,0.2270694524049759,2.8055844907407406,1785100089.2389932,3902557
245,0.27345550060272217,0.34636932611465454,0.43472222222222223,0.00625,0.022222222222222223,0.2738541666666667,0.3190295398235321,0.5955902777777777,0.22788140177726746,3.0714525462962965,1785100091.7573586,3961458
246,0.1457660049200058,0.4802940785884857,0.4008159722222222,0.603125,0.22777777777777777,0.37052083333333335,0.1400604546070099,0.4311111111111111,0.1514715552330017,14.606996527777778,1785100231.5559447,3420001
247,0.15973564982414246,0.47276774048805237,0.39977430555555554,0.6125,0.25555555555555554,0.37395833333333334,0.18505270779132843,0.4255902777777778,0.1344185769557953,11.813784722222222,1785100345.282183,3302457
248,0.15664537250995636,0.49247172474861145,0.3865625,0.628125,0.19444444444444445,0.3737152777777778,0.19189734756946564,0.3994097222222222,0.12139338999986649,11.813784722222222,1785100351.7461627,3267193
249,0.3057793378829956,0.568843424320221,0.16744791666666667,0.09375,0.044444444444444446,0.06402777777777778,0.333438903093338,0.27086805555555554,0.278119832277298,31.127957175925925,1785100454.3166509,4394130
250,0.239944726228714,0.40235134959220886,0.43664930555555553,0.009375,0.1111111111111111,0.37940972222222225,0.243144229054451,0.4938888888888889,0.23674523830413818,3.978767361111111,1785100795.7239027,3903724
251,0.24567914009094238,0.40872833132743835,0.4183854166666667,0.009375,0.08888888888888889,0.3427777777777778,0.2548908293247223,0.49399305555555556,0.23646746575832367,3.179074074074074,1785100797.9196348,3937005
252,0.25138938426971436,0.4186380207538605,0.3974479166666667,0.009375,0.03333333333333333,0.3017361111111111,0.26507166028022766,0.4931597222222222,0.23770710825920105,3.179074074074074,1785100799.7712638,3986260
253,0.2511698603630066,0.41934433579444885,0.39826388888888886,0.009375,0.03888888888888889,0.30309027777777775,0.2665390968322754,0.4934375,0.23580068349838257,2.5957523148148147,1785100801.9237454,3977739
254,0.25383979082107544,0.42143622040748596,0.39368055555555553,0.009375,0.022222222222222223,0.29496527777777776,0.26908770203590393,0.4923958333333333,0.23859192430973053,2.4566377314814813,1785100803.8169327,3981480
255,0.2523754835128784,0.4237958490848541,0.39154513888888887,0.009375,0.011111111111111112,0.2945138888888889,0.268510639667511,0.4885763888888889,0.23624034225940704,2.4566377314814813,1785100806.1698186,3969203
256,0.246882364153862,0.4149189889431,0.4059548611111111,0.009375,0.022222222222222223,0.32225694444444447,0.25757738947868347,0.48965277777777777,0.23618736863136292,3.2588136574074076,1785100808.1753483,3900669
257,0.25086745619773865,0.4235401153564453,0.39079861111111114,0.009375,0.016666666666666666,0.2907638888888889,0.2670777440071106,0.49083333333333334,0.2346571534872055,2.817795138888889,1785100810.1346745,3952030
258,0.2552105784416199,0.42429620027542114,0.38557291666666665,0.0125,0.016666666666666666,0.2804861111111111,0.27444297075271606,0.4906597222222222,0.23597823083400726,2.2423611111111112,1785100813.2182083,3985816
259,0.25323402881622314,0.4262916147708893,0.38571180555555556,0.009375,0.016666666666666666,0.28069444444444447,0.27125707268714905,0.49072916666666666,0.23521094024181366,2.2423611111111112,1785100815.5023162,3978236
260,0.24681250751018524,0.419495552778244,0.40161458333333333,0.009375,0.022222222222222223,0.3140625,0.258522629737854,0.4891666666666667,0.23510240018367767,2.8644849537037036,1785100818.0872972,3950713
261,0.2545492351055145,0.42731595039367676,0.38333333333333336,0.009375,0.016666666666666666,0.27913194444444445,0.27337515354156494,0.4875347222222222,0.2357233315706253,2.1708506944444443,1785100820.4372053,4006443
262,0.2525448799133301,0.4249121844768524,0.3885763888888889,0.009375,0.016666666666666666,0.27868055555555554,0.2728620767593384,0.4984722222222222,0.23222768306732178,2.1708506944444443,1785100825.192177,3993558
263,0.2523030638694763,0.4244631826877594,0.39144097222222224,0.015625,0.016666666666666666,0.28125,0.27043479681015015,0.5016319444444445,0.2341713160276413,2.300127314814815,1785100833.5538058,3995599
264,0.24965089559555054,0.4261493980884552,0.3912847222222222,0.01875,0.016666666666666666,0.28069444444444447,0.2687137722969055,0.501875,0.23058797419071198,2.227679398148148,1785100836.87149,3982324
265,0.2506934404373169,0.4238761365413666,0.3928298611111111,0.01875,0.016666666666666666,0.28215277777777775,0.2703249156475067,0.5035069444444444,0.23106198012828827,2.0480613425925926,1785100839.9749508,3985154
266,0.2502906024456024,0.4250503182411194,0.3898611111111111,0.01875,0.016666666666666666,0.28149305555555554,0.26881957054138184,0.49822916666666667,0.23176157474517822,2.0480613425925926,1785100843.3414488,3985561
267,0.2484508454799652,0.42741984128952026,0.39163194444444444,0.015625,0.016666666666666666,0.2842708333333333,0.2660128176212311,0.49899305555555556,0.23088890314102173,1.9643402777777779,1785100846.320971,3979267
268,0.24900472164154053,0.42644205689430237,0.3901736111111111,0.0125,0.016666666666666666,0.28423611111111113,0.26665714383125305,0.4961111111111111,0.23135226964950562,1.9643402777777779,1785100850.324773,3986518
269,0.24792198836803436,0.42645981907844543,0.39262152777777776,0.01875,0.016666666666666666,0.28565972222222225,0.26634371280670166,0.4995833333333333,0.22950029373168945,1.9772858796296295,1785100853.518362,3973016
270,0.24653969705104828,0.42593950033187866,0.3933333333333333,0.015625,0.016666666666666666,0.2861111111111111,0.2646574378013611,0.5005555555555555,0.22842197120189667,1.9772858796296295,1785100856.605799,3963517
271,0.24602574110031128,0.42642349004745483,0.3923611111111111,0.0125,0.016666666666666666,0.2864236111111111,0.26442471146583557,0.4982986111111111,0.22762678563594818,2.0838425925925925,1785100860.687121,3966956
272,0.2465946525335312,0.42532870173454285,0.3941145833333333,0.015625,0.022222222222222223,0.28881944444444446,0.2645954489707947,0.49940972222222224,0.22859381139278412,2.1961400462962963,1785100864.2870536,3967637
273,0.21942342817783356,0.37587112188339233,0.4655034722222222,0.028125,0.03888888888888889,0.373125,0.23453311622142792,0.5578819444444445,0.204313725233078,7.2730902777777775,1785100869.6621685,3693891
274,0.20413556694984436,0.36644551157951355,0.5059895833333333,0.01875,0.1111111111111111,0.4573263888888889,0.2041090726852417,0.5546527777777778,0.20416206121444702,7.2730902777777775,1785100872.2783332,3621569
275,0.21885555982589722,0.3742150068283081,0.46710069444444446,0.009375,0.03888888888888889,0.37451388888888887,0.2358999252319336,0.5596875,0.20181114971637726,4.377251157407407,1785100875.11119,3673728
276,0.22757835686206818,0.37674474716186523,0.43994791666666666,0.00625,0.05,0.3257291666666667,0.24974863231182098,0.5541666666666667,0.20540808141231537,2.447986111111111,1785100877.6829343,3711434
277,0.22574374079704285,0.37762194871902466,0.4412847222222222,0.00625,0.044444444444444446,0.3293402777777778,0.2473093718290329,0.5532291666666667,0.2041781097650528,2.447986111111111,1785100880.7742145,3690563
278,0.3265199661254883,0.42212748527526855,0.47460069444444447,0.0,0.39444444444444443,0.4608333333333333,0.3298247754573822,0.48836805555555557,0.323215126991272,28.39370949074074,1785100918.9354186,3539530
279,0.2133166640996933,0.4246663451194763,0.4156076388888889,0.29375,0.6388888888888888,0.3273263888888889,0.21210622787475586,0.5038888888888889,0.21452711522579193,28.39370949074074,1785101251.4891472,3599430
280,0.07354677468538284,0.5000980496406555,0.430625,0.771875,0.7944444444444444,0.4730902777777778,0.07429942488670349,0.3881597222222222,0.0727941244840622,15.412864583333333,1785101288.506941,2800941
281,0.1555662602186203,0.6032205820083618,0.2226736111111111,0.73125,0.5222222222222223,0.22864583333333333,0.1470954567193985,0.2167013888888889,0.16403703391551971,15.331087962962963,1785101368.74563,2904145
282,0.07392709702253342,0.500396192073822,0.42930555555555555,0.753125,0.7833333333333333,0.46847222222222223,0.07494403421878815,0.39013888888888887,0.0729101374745369,15.331087962962963,1785101416.1776404,2801577
283,0.1987827569246292,0.5286669135093689,0.26881944444444444,0.546875,0.2777777777777778,0.23208333333333334,0.22034737467765808,0.3055555555555556,0.17721813917160034,23.421122685185185,1785101447.0343137,3474150
